tDate,Country,Province,SchoolFlag,WorkplaceFlag,CancelPublicEventsFlag,RestrictionsOnGatheringsFlag,PublicTransportFlag,StayAtHomeFlag,RestrictionsOnInternalFlag,PublicInformationCampaignsFlag
2022-12-05,Australia,,,,,,,,,
2022-12-05,Austria,,0,1,1,1,,,,1
2022-12-05,Belgium,,,,,,,,,
2022-12-05,Canada,,,,,,,,,1
2022-12-05,Chile,,,,,,,,,
2022-12-05,China,,,,,,,,,
2022-12-05,Colombia,,,,,,,,,
2022-12-05,Costa Rica,,,,,,,,,1
2022-12-05,Czechia,,,,,,,,,1
2022-12-05,Denmark,,,,,,,,,
2022-12-05,Estonia,,,,,,,,,
2022-12-05,Finland,,,,,,,,,
2022-12-05,France,,,,,,,,,
2022-12-05,Germany,,,,,,,,,
2022-12-05,Greece,,,,,,,,,
2022-12-05,Hungary,,,,,,,,,
2022-12-05,Iceland,,,,,,,,,
2022-12-05,Ireland,,,,,,,,,1
2022-12-05,Israel,,1,,,,,,,1
2022-12-05,Italy,,,,,,,,,
2022-12-05,Japan,,1,0,1,1,,1,1,1
2022-12-05,Latvia,,,,,,,,,
2022-12-05,Lithuania,,,,,,,,,
2022-12-05,Luxembourg,,,,,,,,,1
2022-12-05,Mexico,,,,,,,,,
2022-12-05,Netherlands,,,,,,,,,
2022-12-05,New Zealand,,,,,,,,,
2022-12-05,Norway,,,,,,,,,
2022-12-05,Poland,,,,,,,,,
2022-12-05,Portugal,,,,,,,,,
2022-12-05,Slovakia,,,,,,,,,
2022-12-05,Slovenia,,,,,,,,,
2022-12-05,South Korea,,,,,,,,,
2022-12-05,Spain,,,,,,,,,
2022-12-05,Sweden,,,,,,,,,
2022-12-05,Switzerland,,,,,,,,,
2022-12-05,Taiwan,,1,1,,,,,,1
2022-12-05,Turkey,,,,,,,,,
2022-12-05,United Kingdom,,,,,,,,,1
2022-12-05,United States,,,,,,,,,
