tDate,Country,Province,SchoolFlag,WorkplaceFlag,CancelPublicEventsFlag,RestrictionsOnGatheringsFlag,PublicTransportFlag,StayAtHomeFlag,RestrictionsOnInternalFlag,PublicInformationCampaignsFlag
2022-08-26,Australia,,,,,,,,,1
2022-08-26,Austria,,0,1,1,1,,,,1
2022-08-26,Belgium,,,,,,,,,
2022-08-26,Canada,,,,,,0,,,1
2022-08-26,Chile,,,,,,,,,
2022-08-26,China,,,,,,,,,
2022-08-26,Colombia,,0,1,,,,,,1
2022-08-26,Costa Rica,,,,,,,,,1
2022-08-26,Czechia,,,,,,,,,
2022-08-26,Denmark,,,,,,,,,
2022-08-26,Estonia,,,,,,,,,
2022-08-26,Finland,,,,,,,,,
2022-08-26,France,,,,,,,,,
2022-08-26,Germany,,,,,,,1,,1
2022-08-26,Greece,,1,,,,,,,1
2022-08-26,Hungary,,,,,,,,,
2022-08-26,Iceland,,,,,,,,,
2022-08-26,Ireland,,,,,,,,,1
2022-08-26,Israel,,1,,,,,,,1
2022-08-26,Italy,,,1,,,,,,1
2022-08-26,Japan,,1,0,1,1,,1,1,1
2022-08-26,Latvia,,,,,,,,,
2022-08-26,Lithuania,,,,,,,,,1
2022-08-26,Luxembourg,,,,,,,,,1
2022-08-26,Mexico,,1,0,1,,,,0,1
2022-08-26,Netherlands,,,,,,,,,
2022-08-26,New Zealand,,,,,,,,,1
2022-08-26,Norway,,,,,,,,,
2022-08-26,Poland,,,,,,,,,
2022-08-26,Portugal,,,,,,,,,1
2022-08-26,Slovakia,,,,,,,,,
2022-08-26,Slovenia,,,,,,,,,1
2022-08-26,South Korea,,,,,,,,,1
2022-08-26,Spain,,,,,,,,,
2022-08-26,Sweden,,,,,,,,,
2022-08-26,Switzerland,,,,,,,,,1
2022-08-26,Taiwan,,1,1,,,,,,1
2022-08-26,Turkey,,,,,,,,,1
2022-08-26,United Kingdom,,,,,,,,,
2022-08-26,United States,,0,0,,,0,0,,1
