tDate,Country,Province,SchoolFlag,WorkplaceFlag,CancelPublicEventsFlag,RestrictionsOnGatheringsFlag,PublicTransportFlag,StayAtHomeFlag,RestrictionsOnInternalFlag,PublicInformationCampaignsFlag
2022-12-30,Australia,,,,,,,,,
2022-12-30,Austria,,,,,,,,,
2022-12-30,Belgium,,,,,,,,,
2022-12-30,Canada,,,,,,,,,
2022-12-30,Chile,,,,,,,,,
2022-12-30,China,,,,,,,,,
2022-12-30,Colombia,,,,,,,,,
2022-12-30,Costa Rica,,,,,,,,,
2022-12-30,Czechia,,,,,,,,,
2022-12-30,Denmark,,,,,,,,,
2022-12-30,Estonia,,,,,,,,,
2022-12-30,Finland,,,,,,,,,
2022-12-30,France,,,,,,,,,1
2022-12-30,Germany,,,,,,,,,
2022-12-30,Greece,,,,,,,,,
2022-12-30,Hungary,,,,,,,,,
2022-12-30,Iceland,,,,,,,,,1
2022-12-30,Ireland,,,,,,,,,
2022-12-30,Israel,,,,,,,,,
2022-12-30,Italy,,,,,,,,,
2022-12-30,Japan,,,,,,,,,
2022-12-30,Latvia,,,,,,,,,
2022-12-30,Lithuania,,,,,,,,,
2022-12-30,Luxembourg,,,,,,,,,
2022-12-30,Mexico,,,,,,,,,
2022-12-30,Netherlands,,,,,,,,,
2022-12-30,New Zealand,,,,,,,,,
2022-12-30,Norway,,,,,,,,,
2022-12-30,Poland,,,,,,,,,
2022-12-30,Portugal,,,,,,,,,
2022-12-30,Slovakia,,,,,,,,,
2022-12-30,Slovenia,,,,,,,,,
2022-12-30,South Korea,,,,,,,,,1
2022-12-30,Spain,,,,,,,,,
2022-12-30,Sweden,,,,,,,,,
2022-12-30,Switzerland,,,,,,,,,
2022-12-30,Taiwan,,,,,,,,,
2022-12-30,Turkey,,,,,,,,,
2022-12-30,United Kingdom,,,,,,,,,
2022-12-30,United States,,,,,,,,,
