 tDate, Country, Province, SchoolFlag, WorkplaceFlag, CancelPublicEventsFlag, RestrictionsOnGatheringsFlag, PublicTransportFlag, StayAtHomeFlag, RestrictionsOnInternalFlag, PublicInformationCampaignsFlag 
2022-05-06,Afghanistan,,,,,,,,,
2022-05-06,Albania,,,,,,,,,
2022-05-06,Algeria,,1,1,1,1,1,,,1
2022-05-06,Andorra,,,,,,,,,
2022-05-06,Angola,,,,,,,,,
2022-05-06,Argentina,,,1,1,1,,,,1
2022-05-06,Aruba,,,,,,,,,
2022-05-06,Australia,,,,,,,,,
2022-05-06,Australia,Australian Capital Territory,,,,,,,,
2022-05-06,Australia,New South Wales,,,,,,,,
2022-05-06,Australia,Northern Territory,,,,,,,,
2022-05-06,Australia,Queensland,,,,,,,,
2022-05-06,Australia,South Australia,,,,,,,,
2022-05-06,Australia,Tasmania,,,,,,,,
2022-05-06,Australia,Victoria,,,,,,,,
2022-05-06,Australia,Western Australia,,,,,,,,
2022-05-06,Austria,,0,1,1,1,,,,1
2022-05-06,Azerbaijan,,,,,,,,,
2022-05-06,Bahamas,,,,,,,,,
2022-05-06,Bahrain,,,,,,,,,
2022-05-06,Bangladesh,,1,1,1,,,1,,1
2022-05-06,Barbados,,,,,,,,,
2022-05-06,Belarus,,,,,,,,,
2022-05-06,Belgium,,,,,,,,,
2022-05-06,Belize,,1,1,1,,1,,0,1
2022-05-06,Benin,,,,,,,,,
2022-05-06,Bermuda,,,,,,,,,
2022-05-06,Bhutan,,,1,1,,,1,,1
2022-05-06,Bolivia,,0,1,,,,,,1
2022-05-06,Bosnia and Herzegovina,,,,,,,,,
2022-05-06,Botswana,,,,,,,,,1
2022-05-06,Brazil,,,,,,,,,
2022-05-06,Brazil,Acre,,,,,,,,
2022-05-06,Brazil,Alagoas,,,,,,,,
2022-05-06,Brazil,Amapa,,,,,,,,
2022-05-06,Brazil,Amazonas,,,,,,,,
2022-05-06,Brazil,Bahia,,,,,,,,
2022-05-06,Brazil,Ceara,,,,,,,,
2022-05-06,Brazil,Distrito Federal,,,,,,,,
2022-05-06,Brazil,Espirito Santo,,,,,,,,
2022-05-06,Brazil,Goias,,,,,,,,
2022-05-06,Brazil,Maranhao,,,,,,,,
2022-05-06,Brazil,Mato Grosso,,,,,,,,
2022-05-06,Brazil,Mato Grosso do Sul,,,,,,,,
2022-05-06,Brazil,Minas Gerais,,,,,,,,
2022-05-06,Brazil,Para,,,,,,,,
2022-05-06,Brazil,Paraiba,,,,,,,,
2022-05-06,Brazil,Parana,,,,,,,,
2022-05-06,Brazil,Pernambuco,,,,,,,,
2022-05-06,Brazil,Piaui,,,,,,,,
2022-05-06,Brazil,Rio de Janeiro,,,,,,,,
2022-05-06,Brazil,Rio Grande do Norte,,,,,,,,
2022-05-06,Brazil,Rio Grande do Sul,,,,,,,,
2022-05-06,Brazil,Rondonia,,,,,,,,
2022-05-06,Brazil,Roraima,,,,,,,,
2022-05-06,Brazil,Santa Catarina,,,,,,,,
2022-05-06,Brazil,Sao Paulo,,,,,,,,
2022-05-06,Brazil,Sergipe,,,,,,,,
2022-05-06,Brazil,Tocantins,,,,,,,,
2022-05-06,Brunei,,1,1,1,1,1,1,,1
2022-05-06,Bulgaria,,,,,,,,,
2022-05-06,Burkina Faso,,,,,,,,,1
2022-05-06,Burundi,,,,,,,,,
2022-05-06,Cambodia,,1,1,1,,,,,1
2022-05-06,Cameroon,,,,,,,,,
2022-05-06,Canada,,0,,,,,1,1,1
2022-05-06,Canada,Alberta,,,,,,,,
2022-05-06,Canada,British Columbia,,,,,,,,
2022-05-06,Canada,Manitoba,,,,,,,,
2022-05-06,Canada,New Brunswick,,,,,,,,
2022-05-06,Canada,Newfoundland and Labrador,,,,,,,,
2022-05-06,Canada,Northwest Territories,,,,,,,,
2022-05-06,Canada,Nova Scotia,,,,,,,,
2022-05-06,Canada,Nunavut,,,,,,,,
2022-05-06,Canada,Ontario,,,,,,,,
