tDate,AccSum,AccAge0_9,AccAge10_19,AccAge20_29,AccAge30_39,AccAge40_49,AccAge50_59,AccAge60_69,AccAge70_79,AccAge80More,NewSum,Age0_9New,Age10_19New,Age20_29New,Age30_39New,Age40_49New,Age50_59New,Age60_69New,Age70_79New,Age80MoreNew
2023-03-08,30594297,3101237,3799658,4455791,4479304,4662722,3998238,3343233,1710778,1043336,12798,688,1656,1884,1955,1753,1683,1581,903,695
