tDate,AZ_Target,AZ_YdAcc1,AZ_YdAcc2,AZ_YdAcc3,AZ_New_1,AZ_New_2,AZ_New_3,AZ_New_4,AZ_New_5,AZ_Acc_1,AZ_Acc_2,AZ_Acc_3,AZ_Acc_4,AZ_Acc_5,AZ_Rate_1,AZ_Rate_2,PF_Target,PF_YdAcc1,PF_YdAcc2,PF_YdAcc3,PF_New_1,PF_New_2,PF_New_3,PF_New_4,PF_Acc_1,PF_Acc_2,PF_Acc_3,PF_Acc_4,PF_Rate_1,PF_Rate_2,MO_Target,MO_YdAcc1,MO_YdAcc2,MO_YdAcc3,MO_YdAcc4,MO_New_1,MO_New_2,MO_New_3,MO_New_4,MO_New_5,MO_Acc_1,MO_Acc_2,MO_Acc_3,MO_Acc_4,MO_Acc_5,MO_Rate_1,MO_Rate_2,JS_Target,JS_YdAcc_1,JS_YdAcc_2,JS_New_1,JS_New_2,JS_New_4,JS_Acc_1,JS_Acc_2,JS_Acc_4,JS_Rate,NVX_New_1,NVX_New_2,NVX_New_3,NVX_New_4,NVX_Acc_1,NVX_Acc_2,NVX_Acc_3,NVX_Acc_4,ETC_New_1,ETC_New_2,ETC_New_3,ETC_Acc_1,ETC_Acc_2,ETC_Acc_3,ETC_Acc_4
2021-09-15,11853083,0,0,0,453,2597,358,0,0,11094713,10314603,1578350,0,0,93.6,87,27313855,0,0,0,334128,201444,0,0,18703199,8160595,0,0,68.5,29.9,4974440,0,0,0,0,255199,9659,0,0,0,3429831,880654,0,0,0,68.9,17.7,1394577,0,0,10190,0,0,1354431,0,0,97.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-16,11849830,0,0,0,299,2276,426,0,0,11095175,10317040,1578790,0,0,93.6,87.1,27308158,0,0,0,219350,408085,0,0,18924432,8569504,0,0,69.3,31.4,4986366,0,0,0,0,144589,18597,0,0,0,3578837,902920,0,0,0,71.8,18.1,1415180,0,0,10018,0,0,1378629,0,0,97.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-17,11849140,0,0,0,250,2533,425,0,0,11097963,10322095,1580354,0,0,93.7,87.1,27286639,0,0,0,243010,284514,0,0,19172461,8858515,0,0,70.3,32.5,5014592,0,0,0,0,175050,15936,0,0,0,3755418,919725,0,0,0,74.9,18.3,1421328,0,0,9913,0,0,1388674,0,0,97.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-18,11844068,0,0,0,613,3891,804,0,0,11095949,10326092,1581183,0,0,93.7,87.2,26393950,0,0,0,344049,369829,0,0,19520909,9229144,0,0,74,35,5911697,0,0,0,0,301835,57649,0,0,0,4057813,977432,0,0,0,68.6,16.5,1428940,0,0,11624,0,0,1400355,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-19,11094338,0,0,0,149,894,290,0,0,11094208,10327029,1581482,0,0,100,93.1,22138652,0,0,0,179065,156535,0,0,19703308,9386787,0,0,89,42.4,5141613,0,0,0,0,205504,26795,0,0,0,4264252,1004329,0,0,0,82.9,19.5,1415794,0,0,4869,0,0,1405251,0,0,99.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-20,0,0,0,0,1,193,185,0,0,11086402,10319533,1585790,0,0,0,0,0,0,0,0,10473,22948,0,0,19740716,9426012,0,0,0,0,0,0,0,0,0,9710,1486,0,0,0,4262619,1008869,0,0,0,0,0,0,0,0,200,0,0,1415384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-21,0,0,0,0,1,95,85,0,0,11086402,10319660,1585896,0,0,0,0,0,0,0,0,8328,7904,0,0,19749504,9434910,0,0,0,0,0,0,0,0,0,13338,1557,0,0,0,4276519,1010526,0,0,0,0,0,0,0,0,16,0,0,1415404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-22,0,0,0,0,0,125,125,0,0,11086408,10319881,1586116,0,0,0,0,0,0,0,0,2779,3376,0,0,19755180,9441593,0,0,0,0,0,0,0,0,0,3742,625,0,0,0,4285603,1011948,0,0,0,0,0,0,0,0,4,0,0,1415418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-23,0,0,0,0,16,516,463,0,0,11086426,10320408,1586588,0,0,0,0,0,0,0,0,12254,12193,0,0,19767475,9453874,0,0,0,0,0,0,0,0,0,15010,2962,0,0,0,4300666,1014921,0,0,0,0,0,0,0,0,120,0,0,1415538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-24,0,0,0,0,438,7398,5437,0,0,11087006,10328037,1592142,0,0,0,0,0,0,0,0,259826,287100,0,0,20028070,9741931,0,0,0,0,0,0,0,0,0,294998,76447,0,0,0,4596466,1091666,0,0,0,0,0,0,0,0,4924,0,0,1420646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-25,0,11087139,10328241,1592253,484,8859,6317,0,0,11087623,10337100,1598570,0,0,0,0,0,20029239,9743071,0,284830,327416,0,0,20314069,10070487,0,0,0,0,0,4598029,1092169,0,0,324794,72675,0,0,0,4922823,1164844,0,0,0,0,0,0,1420831,0,4508,0,0,1425339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-26,0,11087641,10337183,1598615,40,4068,3619,0,0,11087681,10341251,1602234,0,0,0,0,0,20315457,10071385,0,132958,176106,0,0,20448415,10247491,0,0,0,0,0,4924052,1165036,0,0,178450,33778,0,0,0,5102502,1198814,0,0,0,0,0,0,1425358,0,900,0,0,1426258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-27,0,11087696,10341262,1602244,5,392,381,0,0,11087701,10341654,1602625,0,0,0,0,0,20448729,10247728,0,12263,21089,0,0,20460992,10268817,0,0,0,0,0,5102877,1198864,0,0,13382,1581,0,0,0,5116259,1200445,0,0,0,0,0,0,1426259,0,742,0,0,1427001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-28,0,11089283,10342953,1603047,295,6923,5214,0,0,11089578,10349876,1608261,0,0,0,0,0,20461461,10269220,0,206265,427009,0,0,20667726,10696229,0,0,0,0,0,5116788,1200624,0,0,206228,273928,0,0,0,5323016,1474552,0,0,0,0,0,0,1427134,0,3838,0,0,1430972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-29,0,11089747,10350013,1608315,300,8362,5788,0,0,11090047,10358375,1614103,0,0,0,0,0,20668422,10697263,0,116779,456427,0,0,20785201,11153690,0,0,0,0,0,5323561,1474773,0,0,136535,221165,0,0,0,5460096,1695938,0,0,0,0,0,0,1431154,0,3368,0,0,1434522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-30,0,11090353,10358525,1614148,471,9747,6365,0,0,11090824,10368272,1620513,0,0,0,0,0,20785578,11154479,0,106422,368341,0,0,20892000,11522820,0,0,0,0,0,5460637,1696462,0,0,119964,143704,0,0,0,5580601,1840166,0,0,0,0,0,0,1434661,0,4341,0,0,1439002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-01,0,11090978,10368473,1620563,561,19691,5943,0,0,11091539,10388164,1626506,0,0,0,0,0,20892578,11523654,0,161563,377461,0,0,21054141,11901115,0,0,0,0,0,5581113,1840587,0,0,178161,140524,0,0,0,5759274,1981111,0,0,0,0,0,0,1439152,0,3467,0,0,1442619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-02,0,11091729,10388455,1626558,531,42137,6454,0,0,11092260,10430592,1633012,0,0,0,0,0,21054726,11901887,0,92585,610592,0,0,21147311,12512479,0,0,0,0,0,5759710,1981541,0,0,140493,204582,0,0,0,5900203,2186123,0,0,0,0,0,0,1442832,0,2659,0,0,1445491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-03,0,11092267,10430681,1633041,54,6165,3739,0,0,11092321,10436846,1636780,0,0,0,0,0,21147544,12513493,0,46746,283780,0,0,21194290,12797273,0,0,0,0,0,5900623,2186574,0,0,75764,114559,0,0,0,5976387,2301133,0,0,0,0,0,0,1445532,0,1940,0,0,1447472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-04,0,11092323,10436854,1636784,11,412,304,0,0,11092334,10437266,1637088,0,0,0,0,0,21194322,12797430,0,765,24574,0,0,21195087,12822004,0,0,0,0,0,5976478,2301244,0,0,2548,8121,0,0,0,5979026,2309365,0,0,0,0,0,0,1447473,0,80,0,0,1447553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-05,0,11092338,10437296,1637102,204,23096,3519,0,0,11092542,10460392,1640621,0,0,0,0,0,21195135,12822196,0,6156,177175,0,0,21201291,12999371,0,0,0,0,0,5979125,2309605,0,0,18763,8825,0,0,0,5997888,2318430,0,0,0,0,0,0,1447552,0,232,0,0,1447784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-06,0,11092746,10460788,1640732,703,60708,6357,0,0,11093449,10521496,1647089,0,0,0,0,0,21201850,13000809,0,12422,672815,0,0,21214272,13673624,0,0,0,0,0,5998289,2318768,0,0,28964,29572,0,0,0,6027253,2348340,0,0,0,0,0,0,1447893,0,2790,0,0,1450683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-07,0,11093689,10522064,1647134,690,37348,4939,0,0,11094379,10559412,1652073,0,0,0,0,0,21215201,13674722,0,12512,446621,0,0,21227713,14121343,0,0,0,0,0,6027494,2348581,0,0,20794,23418,0,0,0,6048288,2371999,0,0,0,0,0,0,1450827,0,2774,0,0,1453601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-08,0,11094405,10560090,1652074,539,41975,4893,0,0,11094944,10602065,1656967,0,0,0,0,0,21228988,14123625,0,13139,637360,0,0,21242127,14760985,0,0,0,0,0,6048999,2372464,0,0,20093,28422,0,0,0,6069092,2400886,0,0,0,0,0,0,1453835,0,2416,0,0,1456251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-09,0,11095388,10602943,1657026,740,57492,6404,0,0,11096128,10660435,1663430,0,0,0,0,0,21243755,14763176,0,15165,965234,0,0,21258920,15728410,0,0,0,0,0,6069675,2401384,0,0,25667,73234,0,0,0,6095342,2474618,0,0,0,0,0,0,1456524,0,2210,0,0,1458734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-10,0,11096140,10660512,1663436,150,4075,890,0,0,11096290,10664587,1664326,0,0,0,0,0,21259818,15728996,0,1910,88336,0,0,21261728,15817332,0,0,0,0,0,6095457,2474727,0,0,8278,10587,0,0,0,6103735,2485314,0,0,0,0,0,0,1458738,0,428,0,0,1459166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-11,0,11096293,10664627,1664334,21,1413,207,0,0,11096314,10666040,1664541,0,0,0,0,0,21261803,15817509,0,560,14570,0,0,21262363,15832079,0,0,0,0,0,6103744,2485331,0,0,1879,1803,0,0,0,6105623,2487134,0,0,0,0,0,0,1459184,0,263,0,0,1459447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-12,0,11096331,10666103,1664565,153,9026,2242,0,0,11096484,10675129,1666807,0,0,0,0,0,21262409,15832786,0,8327,92490,0,0,21270736,15925276,0,0,0,0,0,6105682,2487183,0,0,82202,58831,0,0,0,6187884,2546014,0,0,0,0,0,0,1459494,0,135,0,0,1459629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-13,0,11097104,10676105,1666992,346,32434,7119,0,0,11097450,10708539,1674111,0,0,0,0,0,21272665,15930176,0,18577,449860,0,0,21291242,16380036,0,0,0,0,0,6190704,2548555,0,0,83955,109917,0,0,0,6274659,2658472,0,0,0,0,0,0,1459834,0,2019,0,0,1461853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-14,0,11097917,10709615,1674264,415,28206,6441,0,0,11098332,10737821,1680705,0,0,0,0,0,21292872,16386016,0,17431,300224,0,0,21310303,16686240,0,0,0,0,0,6276261,2660343,0,0,36753,76646,0,0,0,6313014,2736989,0,0,0,0,0,0,1462034,0,2020,0,0,1464054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-15,0,11098766,10738829,1680847,417,26933,7032,0,0,11099183,10765762,1687879,0,0,0,0,0,21311630,16689997,0,17748,338091,0,0,21329378,17028088,0,0,0,0,0,6313984,2738111,0,0,34176,86219,0,0,0,6348160,2824330,0,0,0,0,0,0,1464291,0,1417,0,0,1465708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-16,0,11099594,10766995,1688009,511,35912,9224,0,0,11100105,10802907,1697233,0,0,0,0,0,21330686,17032754,0,21363,507711,0,0,21352049,17540465,0,0,0,0,0,6348996,2825829,0,0,63939,173141,0,0,0,6412935,2998970,0,0,0,0,0,0,1465884,0,2054,0,0,1467938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-17,0,11100122,10803066,1697259,134,14880,4544,0,0,11100256,10817946,1701803,0,0,0,0,0,21353351,17541929,0,11000,233215,0,0,21364351,17775144,0,0,0,0,0,6413104,2999376,0,0,52045,104911,0,0,0,6465149,3104287,0,0,0,0,0,0,1467946,0,775,0,0,1468721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-18,0,11100260,10817972,1701815,5,444,212,0,0,11100265,10818416,1702027,0,0,0,0,0,21364465,17775448,0,634,12820,0,0,21365099,17788268,0,0,0,0,0,6465283,3104547,0,0,376,5145,0,0,0,6465659,3109692,0,0,0,0,0,0,1468765,0,474,0,0,1469239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-19,0,11100669,10818978,1702109,378,23015,8532,0,0,11101047,10841993,1710641,0,0,0,0,0,21366445,17790695,0,59500,388194,0,0,21425945,18178889,0,0,0,0,0,6466318,3110559,0,0,10463,216230,0,0,0,6476781,3326789,0,0,0,0,0,0,1469445,0,1294,0,0,1470739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-20,0,11101432,10842478,1710684,385,21801,6677,0,0,11101817,10864279,1717361,0,0,0,0,0,21426916,18180604,0,28715,282873,0,0,21455631,18463477,0,0,0,0,0,6477060,3327751,0,0,6519,137513,0,0,0,6483579,3465264,0,0,0,0,0,0,1470906,0,1158,0,0,1472064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-21,0,11102220,10864981,1717475,325,28913,5165,0,0,11102545,10893894,1722640,0,0,0,0,0,21457001,18466916,0,61197,204854,0,0,21518198,18671770,0,0,0,0,0,6484020,3467261,0,0,5633,86861,0,0,0,6489653,3554122,0,0,0,0,0,0,1472280,0,1337,0,0,1473617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-22,0,11102959,10894647,1722728,262,13126,4794,0,0,11103221,10907773,1727522,0,0,0,0,0,21519596,18674204,0,51925,259742,0,0,21571521,18933946,0,0,0,0,0,6490018,3555396,0,0,5476,131996,0,0,0,6495494,3687392,0,0,0,0,0,0,1473736,0,931,0,0,1474667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-23,0,11103603,10908482,1727607,280,15557,6288,0,0,11103883,10924039,1733895,0,0,0,0,0,21572949,18936730,0,53830,367075,0,0,21626779,19303805,0,0,0,0,0,6495896,3688988,0,0,7347,236893,0,0,0,6503243,3925881,0,0,0,0,0,0,1474836,0,1489,0,0,1476325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-24,0,11103901,10924334,1734043,50,5585,2966,0,0,11103951,10929919,1737009,0,0,0,0,0,21629038,19310711,0,46723,178930,0,0,21675761,19489641,0,0,0,0,0,6503728,3931463,0,0,3949,147537,0,0,0,6507677,4079000,0,0,0,0,0,0,1476347,0,505,0,0,1476852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-25,0,11103962,10929936,1737020,3,234,152,0,0,11103965,10930170,1737172,0,0,0,0,0,21675857,19490038,0,2882,9342,0,0,21678739,19499380,0,0,0,0,0,6507712,4079501,0,0,317,6276,0,0,0,6508029,4085777,0,0,0,0,0,0,1476853,0,528,0,0,1477381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-26,0,11104348,10930675,1737234,206,10305,4270,0,0,11104554,10940980,1741504,0,0,0,0,0,21680103,19501196,0,68893,213773,0,0,21748996,19714969,0,0,0,0,0,6508475,4086807,0,0,7168,202674,0,0,0,6515643,4289481,0,0,0,0,0,0,1477524,0,1167,0,0,1478691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-27,0,11104855,10941702,1741605,211,9744,3018,0,0,11105066,10951446,1744623,0,0,0,0,0,21750841,19718016,0,31815,138778,0,0,21782656,19856794,0,0,0,0,0,6516192,4292928,0,0,7024,128459,0,0,0,6523216,4421387,0,0,0,0,0,0,1478895,0,1255,0,0,1480150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-28,0,11105441,10952013,1744688,167,8383,2360,0,0,11105608,10960396,1747048,0,0,0,0,0,21784582,19859479,0,68815,125999,0,0,21853397,19985478,0,0,0,0,0,6523726,4423409,0,0,6791,120205,0,0,0,6530517,4543614,0,0,0,0,0,0,1480333,0,1029,0,0,1481362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-29,0,11106004,10960986,1747096,183,8922,2358,0,0,11106187,10969908,1749454,0,0,0,0,0,21855426,19987466,0,53179,290002,0,0,21908605,20277468,0,0,0,0,0,6531004,4545703,0,0,7582,317864,0,0,0,6538586,4863567,0,0,0,0,0,0,1481522,0,997,0,0,1482519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-30,0,11106710,10970509,1749509,223,11035,3015,0,0,11106933,10981544,1752524,0,0,0,0,0,21910379,20281002,0,46767,306954,0,0,21957146,20587956,0,0,0,0,0,6539191,4867387,0,0,10138,369711,0,0,0,6549329,5237098,0,0,0,0,0,0,1482863,0,1385,0,0,1484248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-31,0,11106942,10981672,1752574,57,2946,1417,0,0,11106999,10984618,1753991,0,0,0,0,0,21959013,20593295,0,30188,147088,0,0,21989201,20740383,0,0,0,0,0,6549677,5244112,0,0,5357,206602,0,0,0,6555034,5450714,0,0,0,0,0,0,1484262,0,501,0,0,1484763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-01,0,11106999,10984623,1753992,5,97,59,0,0,11107004,10984720,1754051,0,0,0,0,0,21989229,20740574,0,2010,9724,0,0,21991239,20750298,0,0,0,0,0,6555064,5450887,0,0,445,10257,0,0,0,6555509,5461144,0,0,0,0,0,0,1484764,0,276,0,0,1485040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-02,0,11107555,10985348,1754109,122,3280,1542,0,0,11107677,10988628,1755651,0,0,0,0,0,21992817,20752691,0,71445,48906,0,0,22064262,20801597,0,0,0,0,0,6556062,5462867,0,0,10600,65670,0,0,0,6566662,5528537,0,0,0,0,0,0,1485380,0,580,0,0,1485960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-03,0,11108113,10989139,1755697,169,3042,1153,0,0,11108282,10992181,1756850,0,0,0,0,0,22065803,20803201,0,33712,34363,0,0,22099515,20837564,0,0,0,0,0,6567107,5529525,0,0,7868,49281,0,0,0,6574975,5578806,0,0,0,0,0,0,1486254,0,427,0,0,1486681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-04,0,11108779,10992645,1756874,216,2388,915,0,0,11108995,10995033,1757789,0,0,0,0,0,22100896,20838939,0,57216,32874,0,0,22158112,20871813,0,0,0,0,0,6575403,5579544,0,0,6448,39850,0,0,0,6581851,5619394,0,0,0,0,0,0,1486912,0,427,0,0,1487339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-05,0,11109414,10995451,1757816,166,2278,861,0,0,11109580,10997729,1758677,0,0,0,0,0,22159339,20873050,0,53028,52350,0,0,22212367,20925400,0,0,0,0,0,6582267,5620046,0,0,6106,67819,0,0,0,6588373,5687865,0,0,0,0,0,0,1487544,0,747,0,0,1488291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-06,0,11110062,10998211,1758714,185,3398,1182,0,0,11110247,11001609,1759896,0,0,0,0,0,22213993,20927124,0,59849,65916,0,0,22273842,20993040,0,0,0,0,0,6588825,5688990,0,0,8202,88288,0,0,0,6597027,5777278,0,0,0,0,0,0,1488555,0,642,0,0,1489197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07,0,11110279,11001674,1759925,13,748,435,0,0,11110292,11002422,1760360,0,0,0,0,0,22275818,20995221,0,41536,27686,0,0,22317354,21022907,0,0,0,0,0,6597290,5779217,0,0,3508,34071,0,0,0,6600798,5813288,0,0,0,0,0,0,1489199,0,180,0,0,1489379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-08,0,11110293,11002424,1760361,1,19,18,0,0,11110294,11002443,1760379,0,0,0,0,0,22317485,21023022,0,1805,1639,0,0,22319290,21024661,0,0,0,0,0,6600810,5813338,0,0,247,2555,0,0,0,6601057,5815893,0,0,0,0,0,0,1489386,0,107,0,0,1489493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-09,0,11110862,11003064,1760404,67,1547,613,0,0,11110929,11004611,1761017,0,0,0,0,0,22320645,21025906,0,105465,68229,0,0,22426110,21094135,0,0,0,0,0,6601460,5816480,0,0,9496,91212,0,0,0,6610956,5907692,0,0,0,0,0,0,1489712,0,659,0,0,1490371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-10,0,11111340,11005045,1761049,36,1271,445,0,0,11111376,11006316,1761494,0,0,0,0,0,22427941,21096180,0,37944,36297,0,0,22465885,21132477,0,0,0,0,0,6611432,5909205,0,0,7131,87017,0,0,0,6618563,5996222,0,0,0,0,0,0,1490593,0,426,0,0,1491019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-11,0,11111854,11006865,1761509,55,1225,371,0,0,11111909,11008090,1761880,0,0,0,0,0,22467178,21133658,0,62087,59569,0,0,22529265,21193227,0,0,0,0,0,6619051,5997208,0,0,5737,45317,0,0,0,6624788,6042525,0,0,0,0,0,0,1491213,0,525,0,0,1491738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-12,0,11112302,11008565,1761902,49,1152,363,0,0,11112351,11009717,1762265,0,0,0,0,0,22530518,21194460,0,56782,56574,0,0,22587300,21251034,0,0,0,0,0,6625246,6043375,0,0,5900,48898,0,0,0,6631146,6092273,0,0,0,0,0,0,1491925,0,444,0,0,1492369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-13,0,11112929,11010396,1762304,45,1920,625,0,0,11112974,11012316,1762929,0,0,0,0,0,22589293,21252812,0,70421,65492,0,0,22659714,21318304,0,0,0,0,0,6631692,6093483,0,0,7136,80217,0,0,0,6638828,6173700,0,0,0,0,0,0,1492572,0,518,0,0,1493090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-14,0,11112986,11012332,1762935,4,348,219,0,0,11112990,11012680,1763154,0,0,0,0,0,22660081,21319010,0,51924,45714,0,0,22712005,21364724,0,0,0,0,0,6638880,6173853,0,0,3172,54643,0,0,0,6642052,6228496,0,0,0,0,0,0,1493097,0,134,0,0,1493231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-15,0,11112994,11012685,1763155,0,10,9,0,0,11112994,11012695,1763164,0,0,0,0,0,22712043,21364760,0,1739,2250,0,0,22713782,21367010,0,0,0,0,0,6642080,6228596,0,0,495,1004,0,0,0,6642575,6229600,0,0,0,0,0,0,1493231,0,47,0,0,1493278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-16,0,11113635,11013371,1763205,35,796,332,0,0,11113670,11014167,1763537,0,0,0,0,0,22715072,21368355,0,54297,63394,0,0,22769369,21431749,0,0,0,0,0,6643036,6230365,0,0,6830,22938,0,0,0,6649866,6253303,0,0,0,0,0,0,1493467,0,338,0,0,1493805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-17,0,11114155,11014697,1763565,13,829,279,0,0,11114168,11015526,1763844,0,0,0,0,0,22771027,21433638,0,27609,31147,0,0,22798636,21464785,0,0,0,0,0,6650358,6254197,0,0,5240,14365,0,0,0,6655598,6268562,0,0,0,0,0,0,1493959,0,387,0,0,1494346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-18,0,11114600,11016036,1763874,8,936,262,0,0,11114608,11016972,1764136,0,0,0,0,0,22800342,21466551,0,40556,54045,0,0,22840898,21520596,0,0,0,0,0,6655991,6269172,0,0,3982,10473,0,0,0,6659973,6279645,0,0,0,0,0,0,1494728,0,445,0,0,1495173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-19,0,11114961,11017365,1764164,45,964,312,0,0,11115006,11018329,1764476,0,0,0,0,0,22842471,21521832,1054996,41445,46862,90413,0,22883916,21568694,1145409,0,0,0,0,6660309,6280464,353,420103,2855,11277,3223,35001,0,6663164,6291741,3576,455104,0,0,0,0,1495341,6901,339,1052,0,1495680,7953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-20,0,11115423,11018769,1764497,33,1598,488,0,0,11115456,11020367,1764985,0,0,0,0,0,22885392,21570274,1149477,43984,53865,104737,0,22929376,21624139,1254214,0,0,0,0,6663500,6292265,3654,455559,3722,19337,5171,44265,0,6667222,6311602,8825,499824,0,0,0,0,1495862,7977,406,1203,0,1496268,9180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-21,0,11115465,11020392,1764995,2,253,159,0,0,11115467,11020645,1765154,0,0,0,0,0,22930847,21625815,1256174,25320,29656,23772,0,22956167,21655471,1279946,0,0,0,0,6667532,6312012,8962,500673,1571,8842,2366,17678,0,6669103,6320854,11328,518351,0,0,0,0,1496288,9180,95,76,0,1496383,9256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-22,0,11115470,11020650,1765156,0,6,6,0,0,11115470,11020656,1765162,0,0,0,0,0,22956182,21655490,1280017,1221,1680,903,0,22957403,21657170,1280920,0,0,0,0,6669104,6320863,11330,518464,102,388,133,961,0,6669206,6321251,11463,519425,0,0,0,0,1496404,9256,52,73,0,1496456,9329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-23,0,11115947,11021169,1765202,11,704,292,0,0,11115958,11021873,1765494,0,0,0,0,0,22958680,21658461,1284299,45148,75965,106908,0,23003828,21734426,1391207,0,0,0,0,6669601,6321718,11484,519612,3753,10656,3483,37809,0,6673354,6332374,14967,557421,0,0,0,0,1496621,9331,286,492,0,1496907,9823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
