tDate,T_YDTotal,[T_NewInoc,[T_TotalInoc,[1_YDTotal,[1_NewInoc,[1_TotalInoc,[1_Rate,[1_12y_Rate,[1_18y_Rate,[1_60y_Rate,[2_YDTotal,[2_NewInoc,[2_TotalInoc,[2_Rate,[2_12y_Rate,[2_18y_Rate,[2_60y_Rate,[3_YDTotal,[3_NewInoc,[3_TotalInoc,[3_Rate,[3_12y_Rate,[3_18y_Rate,[3_60y_Rate,[4_YDTotal,[4_YDTotal_60y,[4_NewInoc,[4_NewInoc_60y,[4_TotalInoc,[4_TotalInoc_60y,[4_Rate,[4_12y_Rate,[4_18y_Rate,[4_60y_Rate
2021-03-01,0,0,0,0,765,21177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-02,0,0,0,0,1442,23086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-03,0,0,0,0,63644,87428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-04,0,0,0,0,65446,154421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-05,0,0,0,0,67153,225853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-06,0,0,0,0,67840,296380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-07,0,0,0,0,17131,314656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-08,0,0,0,0,2047,316865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-09,0,0,0,0,64111,383346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-10,0,0,0,0,60662,446941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-11,0,0,0,0,51100,500635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-12,0,0,0,0,42527,546277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-13,0,0,0,0,35684,583658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-14,0,0,0,0,3487,587884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-15,0,0,0,0,1074,588958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-16,0,0,0,0,11922,602150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-17,0,0,0,0,18283,621734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-18,0,0,0,0,18733,641331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,0,0,0,0,17501,659475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-20,0,0,0,0,15132,675426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-21,0,0,0,0,939,676587,0,0,0,0,0,313,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-22,0,0,0,0,0,676607,0,0,0,0,0,280,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-23,0,0,0,0,2704,680560,0,0,0,0,0,290,883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-24,0,0,0,0,20151,703612,0,0,0,0,0,615,1498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-25,0,0,0,704902,28222,733124,0,0,0,0,1498,1193,2691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-26,0,0,0,734985,32466,767451,0,0,0,0,2691,1142,3833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-27,0,0,0,769429,22845,792274,0,0,0,0,3833,1399,5232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-28,0,0,0,792802,1056,793858,0,0,0,0,5232,0,5232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-29,0,0,0,793955,11,793966,0,0,0,0,5232,0,5232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-30,0,0,0,795910,26538,822448,0,0,0,0,5232,919,6151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-31,0,0,0,823795,28407,852202,0,0,0,0,6151,2034,8185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-01,0,0,0,853930,22643,876573,0,0,0,0,8187,4786,12973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-02,0,0,0,877944,36125,914069,0,0,0,0,12974,6881,19855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-03,0,0,0,915498,38058,953556,0,0,0,0,20203,6177,26380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-04,0,0,0,953854,8229,962083,0,0,0,0,26761,537,27298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-05,0,0,0,962101,629,962730,0,0,0,0,27298,66,27364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-06,0,0,0,963900,35970,999870,0,0,0,0,27375,316,27691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-07,0,0,0,1001533,37533,1039066,0,0,0,0,27692,5722,33414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-08,0,0,0,1039714,35860,1075574,0,0,0,0,33416,9231,42647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-09,0,0,0,1077067,36599,1113666,0,0,0,0,42646,9490,52136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-10,0,0,0,1114656,33404,1148060,0,0,0,0,52144,7278,59422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-11,0,0,0,1148240,8710,1156950,0,0,0,0,59422,1088,60510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-12,0,0,0,1156950,305,1157255,0,0,0,0,60511,0,60511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-13,0,0,0,1157557,37785,1195342,0,0,0,0,60532,25,60557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-14,0,0,0,1195676,43389,1239065,0,0,0,0,60564,3,60567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-15,0,0,0,1240389,45520,1285909,0,0,0,0,60567,2,60569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-16,0,0,0,1286993,92660,1379653,0,0,0,0,60569,2,60571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-17,0,0,0,1380579,102390,1482969,0,0,0,0,60571,6,60577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-18,0,0,0,1483338,29165,1512503,0,0,0,0,60585,0,60585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-19,0,0,0,1512531,4859,1517390,0,0,0,0,60585,0,60585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-20,0,0,0,1518256,121234,1639490,0,0,0,0,60585,1,60586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-21,0,0,0,1641179,130228,1771407,0,0,0,0,60586,11,60597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-22,1833136,131253,1964389,1772539,131228,1903767,0,0,0,0,60597,25,60622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-23,1965557,149143,2114700,1904934,130615,2035549,4,0,0,0,60623,18528,79151,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-24,2116065,178194,2294259,2036911,158581,2195492,4.3,0,0,0,79154,19613,98767,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-25,2295064,70113,2365177,2196295,64344,2260639,4.4,0,0,0,98769,5769,104538,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-26,2365286,6507,2371793,2260748,6140,2266888,4.4,0,0,0,104538,367,104905,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-27,2372943,163535,2536478,2268038,141937,2409975,4.7,0,0,0,104905,21598,126503,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-28,2537481,197570,2735051,2410975,175794,2586769,5,0,0,0,126506,21776,148282,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-29,2736351,241164,2977515,2588065,220729,2808794,5.5,0,0,0,148286,20435,168721,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-30,2982761,271977,3254738,2814037,241967,3056004,6,0,0,0,168724,30010,198734,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-01,3265729,288673,3554402,3066985,259018,3326003,6.5,0,0,0,198744,29655,228399,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-02,3584411,46881,3631292,3355935,39169,3395104,6.6,0,0,0,228476,7712,236188,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-03,3631491,1862,3633353,3395303,1561,3396864,6.6,0,0,0,236188,301,236489,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-04,3636482,97458,3733940,3399988,66920,3466908,6.8,0,0,0,236494,30538,267032,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-05,3734540,93666,3828206,3467507,62507,3530014,6.9,0,0,0,267033,31159,298192,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-06,3853266,30563,3883829,3555071,5253,3560324,6.9,0,0,0,298195,25310,323505,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-07,3890350,115456,4005806,3566651,41965,3608616,7,0,0,0,323699,73491,397190,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-08,4020809,115772,4136581,3623605,38982,3662587,7.1,0,0,0,397204,76790,473994,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-09,4136744,39477,4176221,3662751,11931,3674682,7.2,0,0,0,473993,27546,501539,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-10,4176266,4737,4181003,3674726,3,3674729,7.2,0,0,0,501540,4734,506274,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-11,4190687,85892,4276579,3684225,8341,3692566,7.2,0,0,0,506462,77551,584013,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-12,4276653,86817,4363470,3692628,6029,3698657,7.2,0,0,0,584025,80788,664813,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-13,4371432,87298,4458730,3706615,4408,3711023,7.2,0,0,0,664817,82890,747707,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-14,4460557,85126,4545683,3712844,7139,3719983,7.2,0,0,0,747713,77987,825700,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-15,4547388,89253,4636641,3721673,9548,3731221,7.3,0,0,0,825715,79705,905420,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-16,4638055,31098,4669153,3732527,1269,3733796,7.3,0,0,0,905528,29829,935357,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-17,4669160,4991,4674151,3733801,5,3733806,7.3,0,0,0,935359,4986,940345,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-18,4674622,110954,4785576,3733928,12006,3745934,7.3,0,0,0,940694,98948,1039642,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-19,4787839,151500,4939339,3747236,11822,3759058,7.3,0,0,0,1040603,139678,1180281,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-20,4939673,94477,5034150,3759157,1783,3760940,7.3,0,0,0,1180516,92694,1273210,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-21,5036463,218978,5255441,3761416,11183,3772599,7.3,0,0,0,1275047,207795,1482842,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-22,5259418,235680,5495098,3773806,13764,3787570,7.4,0,0,0,1485612,221916,1707528,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-23,5496581,39516,5536097,3787727,4933,3792660,7.4,0,0,0,1708854,34583,1743437,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-24,5536316,2926,5539242,3792689,217,3792906,7.4,0,0,0,1743627,2709,1746336,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-25,5542284,173169,5715453,3793492,71292,3864784,7.5,0,0,0,1748792,101877,1850669,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-26,5718922,169070,5887992,3865303,77472,3942775,7.7,0,0,0,1853619,91598,1945217,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-27,5890562,153101,6043663,3943579,87165,4030744,7.8,0,0,0,1946983,65936,2012919,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-28,6046203,711194,6757397,4031328,657192,4688520,9.1,0,0,0,2014875,54002,2068877,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-29,6761580,606103,7367683,4691736,542227,5233963,10.2,0,0,0,2069844,63876,2133720,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-30,7370319,171989,7542308,5235558,163457,5399015,10.5,0,0,0,2134761,8532,2143293,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-31,7542442,4797,7547239,5399144,4710,5403854,10.5,0,0,0,2143298,87,2143385,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-01,7550240,412599,7962839,5405968,385535,5791503,11.3,0,0,0,2144272,27064,2171336,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-02,7965200,591322,8556522,5793135,565377,6358512,12.4,0,0,0,2172065,25945,2198010,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-03,8558941,403780,8962721,6360442,381551,6741993,13.1,0,0,0,2198499,22229,2220728,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-04,8965220,368080,9333300,6743716,342576,7086292,13.8,0,0,0,2221504,25504,2247008,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-05,9335518,397345,9732863,7087965,367761,7455726,14.5,0,0,0,2247553,29584,2277137,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-06,9733668,141000,9874668,7456423,138649,7595072,14.8,0,0,0,2277245,2351,2279596,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-07,9875511,2958,9878469,7595829,2958,7598787,14.8,0,0,0,2279682,0,2279682,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-08,9880154,875498,10755652,7600157,855642,8455799,16.5,0,0,0,2279997,19856,2299853,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-09,10788471,739134,11527605,8487962,714384,9202346,17.9,0,0,0,2300509,24750,2325259,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-10,11558033,585615,12143648,9232076,562087,9794163,19.1,0,0,0,2325957,23528,2349485,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-11,0,0,0,9832337,733067,10565404,20.6,0,0,0,2350687,285448,2636135,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-12,0,0,0,10594421,792835,11387256,22.2,0,0,0,2638114,235748,2873862,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-13,0,0,0,11416064,386223,11802287,23,0,0,0,2874527,117602,2992129,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-14,0,0,0,11802900,27481,11830381,23,0,0,0,2992255,11774,3004029,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
