tDate,SumInQuarantine,SumQuarantineRelease,SumDead,SumTotal,SeoulInQuarantine,SeoulQuarantineRelease,SeoulDead,SeoulTotal,BusanInQuarantine,BusanQuarantineRelease,BusanDead,BusanTotal,DaeguInQuarantine,DaeguQuarantineRelease,DaeguDead,DaeguTotal,IncheonInQuarantine,IncheonQuarantineRelease,IncheonDead,IncheonTotal,GwangjuInQuarantine,GwangjuQuarantineRelease,GwangjuDead,GwangjuTotal,DaejeonInQuarantine,DaejeonQuarantineRelease,DaejeonDead,DaejeonTotal,UlsanInQuarantine,UlsanQuarantineRelease,UlsanDead,UlsanTotal,SejongInQuarantine,SejongQuarantineRelease,SejongDead,SejongTotal,GyeonggiInQuarantine,GyeonggiQuarantineRelease,GyeonggiDead,GyeonggiTotal,GangwonInQuarantine,GangwonQuarantineRelease,GangwonDead,GangwonTotal,ChungbukInQuarantine,ChungbukQuarantineRelease,ChungbukDead,ChungbukTotal,ChungnamInQuarantine,ChungnamQuarantineRelease,ChungnamDead,ChungnamTotal,JeonbukInQuarantine,JeonbukQuarantineRelease,JeonbukDead,JeonbukTotal,JeonnamInQuarantine,JeonnamQuarantineRelease,JeonnamDead,JeonnamTotal,GyeongbukInQuarantine,GyeongbukQuarantineRelease,GyeongbukDead,GyeongbukTotal,GyeongnamInQuarantine,GyeongnamQuarantineRelease,GyeongnamDead,GyeongnamTotal,JejuInQuarantine,JejuQuarantineRelease,JejuDead,JejuTotal,QuarantineInQuarantine,QuarantineQuarantineRelease,QuarantineDead,QuarantineTotal
2020-05-20,781,10066,263,11110,156,592,4,752,10,131,3,144,219,6471,182,6872,46,88,0,134,0,30,0,30,4,39,1,44,6,42,1,49,0,47,0,47,108,611,16,735,6,47,2,55,15,44,0,59,3,141,0,144,2,19,0,21,4,14,0,18,43,1271,54,1368,4,117,0,121,1,13,0,14,154,349,0,503
2020-05-21,723,10135,264,11122,156,596,4,756,10,131,3,144,192,6498,182,6872,51,89,0,140,0,30,0,30,4,39,1,44,6,42,1,49,0,47,0,47,87,631,17,735,6,47,2,55,15,44,0,59,4,141,0,145,2,19,0,21,2,16,0,18,42,1272,54,1368,4,117,0,121,1,13,0,14,141,363,0,504
2020-05-22,716,10162,264,11142,155,599,4,758,10,131,3,144,185,6505,182,6872,51,90,0,141,0,30,0,30,4,39,1,44,7,42,1,50,0,47,0,47,91,633,17,741,6,47,2,55,15,44,0,59,4,141,0,145,2,19,0,21,2,16,0,18,40,1276,54,1370,5,117,0,122,1,13,0,14,138,373,0,511
2020-05-23,705,10194,266,11165,154,604,4,762,10,131,3,144,174,6516,183,6873,50,91,0,141,0,30,0,30,4,40,1,45,7,42,1,50,0,47,0,47,100,636,18,754,6,47,2,55,14,45,0,59,4,141,0,145,2,19,0,21,2,16,0,18,38,1278,54,1370,6,117,0,123,1,13,0,14,133,381,0,514
2020-05-24,711,10213,266,11190,160,604,4,768,10,131,3,144,172,6518,183,6873,51,92,0,143,0,30,0,30,4,40,1,45,7,42,1,50,0,47,0,47,99,643,18,760,7,47,2,56,13,46,0,59,4,141,0,145,2,19,0,21,1,17,0,18,41,1281,54,1376,6,117,0,123,1,13,0,14,133,385,0,518
2020-05-25,713,10226,267,11206,163,607,4,774,10,131,3,144,172,6519,183,6874,52,92,0,144,0,30,0,30,4,40,1,45,7,42,1,50,0,47,0,47,103,644,19,766,6,48,2,56,13,46,0,59,4,141,0,145,2,19,0,21,1,17,0,18,38,1285,54,1377,4,119,0,123,1,13,0,14,133,386,0,519
2020-05-26,681,10275,269,11225,165,614,4,783,10,131,3,144,138,6553,184,6875,54,93,0,147,0,30,0,30,4,40,1,45,7,42,1,50,0,47,0,47,104,645,19,768,5,48,3,56,14,46,0,60,4,141,0,145,2,19,0,21,1,17,0,18,38,1286,54,1378,4,119,0,123,1,13,0,14,130,391,0,521
2020-05-27,701,10295,269,11265,180,618,4,802,6,135,3,144,137,6557,184,6878,65,93,0,158,0,30,0,30,4,40,1,45,7,42,1,50,0,47,0,47,109,646,19,774,5,48,3,56,14,46,0,60,4,141,0,145,2,19,0,21,1,17,0,18,37,1287,54,1378,4,119,0,123,1,13,0,14,125,397,0,522
2020-05-28,735,10340,269,11344,201,621,4,826,6,136,3,145,120,6576,184,6880,87,93,0,180,0,30,0,30,4,40,1,45,5,44,1,50,0,47,0,47,130,646,19,795,4,49,3,56,14,46,0,60,5,141,0,146,2,19,0,21,1,17,0,18,34,1291,54,1379,4,119,0,123,1,13,0,14,117,412,0,529
2020-05-29,770,10363,269,11402,219,623,4,846,6,136,3,145,109,6587,184,6880,105,93,0,198,0,30,0,30,2,42,1,45,5,44,1,50,0,47,0,47,149,647,19,815,3,50,3,56,14,46,0,60,5,141,0,146,2,19,0,21,1,17,0,18,32,1293,54,1379,4,119,0,123,1,13,0,14,113,416,0,529
2020-05-30,774,10398,269,11441,224,627,4,855,5,138,3,146,92,6606,184,6882,109,94,0,203,2,30,0,32,2,42,1,45,5,44,1,50,0,47,0,47,161,648,19,828,4,50,3,57,11,49,0,60,4,142,0,146,2,19,0,21,2,17,0,19,31,1294,54,1379,3,120,0,123,1,13,0,14,116,418,0,534
2020-05-31,793,10405,270,11468,230,627,4,861,6,138,3,147,91,6607,185,6883,112,94,0,206,2,30,0,32,3,42,1,46,6,45,1,52,0,47,0,47,171,650,19,840,4,50,3,57,11,49,0,60,4,142,0,146,2,19,0,21,2,17,0,19,30,1295,54,1379,2,121,0,123,2,13,0,15,115,419,0,534
2020-06-01,810,10422,271,11503,231,627,4,862,6,138,3,147,88,6610,186,6884,126,98,0,224,2,30,0,32,3,42,1,46,6,45,1,52,0,47,0,47,176,657,19,852,4,50,3,57,11,49,0,60,4,142,0,146,2,19,0,21,3,17,0,20,29,1296,54,1379,2,121,0,123,2,13,0,15,115,421,0,536
2020-06-02,823,10446,272,11541,234,638,4,876,6,138,3,147,81,6616,187,6884,134,98,0,232,2,30,0,32,3,42,1,46,6,45,1,52,0,47,0,47,188,660,19,867,3,51,3,57,11,49,0,60,4,142,0,146,2,19,0,21,3,17,0,20,28,1297,54,1379,2,121,0,123,2,13,0,15,114,423,0,537
2020-06-03,850,10467,273,11590,252,639,4,895,6,138,3,147,71,6626,188,6885,151,98,0,249,2,30,0,32,3,42,1,46,6,45,1,52,0,47,0,47,198,662,19,879,3,51,3,57,11,49,0,60,4,142,0,146,2,19,0,21,3,17,0,20,27,1298,54,1379,2,121,0,123,2,13,0,15,107,430,0,537
2020-06-04,857,10499,273,11629,261,644,4,909,6,138,3,147,63,6634,188,6885,151,105,0,256,2,30,0,32,3,42,1,46,5,46,1,52,0,47,0,47,210,665,19,894,3,51,3,57,11,49,0,60,4,142,0,146,2,19,0,21,3,17,0,20,25,1301,54,1380,2,121,0,123,2,13,0,15,104,435,0,539
2020-06-05,889,10506,273,11668,275,645,4,924,6,138,3,147,64,6634,188,6886,155,107,0,262,2,30,0,32,3,42,1,46,5,46,1,52,0,47,0,47,223,665,19,907,3,51,3,57,11,49,0,60,4,143,0,147,2,19,0,21,3,17,0,20,26,1302,54,1382,2,121,0,123,2,13,0,15,103,437,0,540
2020-06-06,915,10531,273,11719,293,650,4,947,5,139,3,147,60,6638,188,6886,163,110,0,273,2,30,0,32,3,42,1,46,5,46,1,52,0,47,0,47,223,673,19,915,4,51,3,58,11,49,0,60,5,143,0,148,2,19,0,21,3,17,0,20,26,1303,54,1383,2,122,0,124,2,13,0,15,106,439,0,545
2020-06-07,951,10552,273,11776,319,651,4,974,4,140,3,147,59,6640,188,6887,161,118,0,279,2,30,0,32,3,42,1,46,6,46,1,53,0,47,0,47,237,678,19,934,4,51,3,58,12,49,0,61,5,143,0,148,2,19,0,21,3,17,0,20,25,1304,54,1383,2,122,0,124,2,13,0,15,105,442,0,547
2020-06-08,978,10563,273,11814,341,651,4,996,3,141,3,147,59,6641,188,6888,165,118,0,283,2,30,0,32,2,43,1,46,6,46,1,53,0,47,0,47,243,680,19,942,4,51,3,58,12,49,0,61,5,143,0,148,2,19,0,21,3,17,0,20,20,1309,54,1383,2,122,0,124,2,13,0,15,107,443,0,550
2020-06-09,989,10589,274,11852,347,664,4,1015,3,141,3,147,57,6643,188,6888,165,121,0,286,2,30,0,32,2,43,1,46,6,46,1,53,0,47,0,47,255,680,20,955,4,51,3,58,12,49,0,61,7,143,0,150,2,19,0,21,3,17,0,20,19,1310,54,1383,2,123,0,125,2,13,0,15,101,449,0,550
2020-06-10,1015,10611,276,11902,358,665,4,1027,3,141,3,147,52,6648,188,6888,167,127,0,294,2,30,0,32,2,43,1,46,5,47,1,53,0,47,0,47,272,682,22,976,5,51,3,59,12,49,0,61,7,143,0,150,2,19,0,21,2,18,0,20,19,1310,54,1383,4,123,0,127,2,13,0,15,101,455,0,556
2020-06-11,1017,10654,276,11947,369,675,4,1048,3,141,3,147,49,6651,188,6888,164,136,0,300,2,30,0,32,2,43,1,46,5,47,1,53,0,47,0,47,279,691,22,992,5,51,3,59,9,52,0,61,7,143,0,150,2,19,0,21,2,18,0,20,17,1312,54,1383,4,123,0,127,2,13,0,15,96,462,0,558
2020-06-12,1057,10669,277,12003,389,680,4,1073,3,141,3,147,47,6653,189,6889,161,140,0,301,2,30,0,32,2,43,1,46,5,47,1,53,0,47,0,47,297,692,22,1011,4,52,3,59,9,52,0,61,6,144,0,150,2,19,0,21,2,18,0,20,17,1312,54,1383,4,123,0,127,2,13,0,15,105,463,0,568
2020-06-13,1083,10691,277,12051,409,688,4,1101,2,142,3,147,44,6659,189,6892,161,141,0,302,2,30,0,32,2,43,1,46,5,47,1,53,0,47,0,47,307,696,22,1025,4,52,3,59,9,52,0,61,7,144,0,151,2,19,0,21,2,18,0,20,17,1312,54,1383,4,123,0,127,1,14,0,15,105,464,0,569
2020-06-14,1090,10718,277,12085,420,689,4,1113,2,142,3,147,44,6661,189,6894,163,147,0,310,2,30,0,32,2,43,1,46,5,47,1,53,0,47,0,47,303,710,22,1035,5,52,3,60,9,52,0,61,7,144,0,151,2,19,0,21,2,18,0,20,16,1313,54,1383,4,123,0,127,0,15,0,15,104,466,0,570
2020-06-15,1114,10730,277,12121,427,689,4,1120,2,142,3,147,38,6667,189,6894,169,149,0,318,2,30,0,32,2,43,1,46,5,47,1,53,0,47,0,47,310,713,22,1045,5,52,3,60,9,52,0,61,8,144,0,152,2,19,0,21,2,18,0,20,16,1313,54,1383,6,124,0,130,0,15,0,15,111,466,0,577
2020-06-16,1117,10760,278,12155,425,703,4,1132,3,142,3,148,34,6671,189,6894,167,152,1,320,0,32,0,32,5,43,1,49,5,47,1,53,0,47,0,47,312,716,22,1050,5,52,3,60,6,55,0,61,8,144,0,152,1,20,0,21,2,18,0,20,16,1313,54,1383,8,124,0,132,0,15,0,15,120,466,0,586
2020-06-17,1145,10774,279,12198,430,710,5,1145,3,142,3,148,34,6672,189,6895,169,152,1,322,0,32,0,32,10,43,1,54,5,47,1,53,0,47,0,47,321,720,22,1063,5,52,3,60,6,55,0,61,9,144,0,153,1,20,0,21,2,18,0,20,16,1313,54,1383,8,124,0,132,1,15,0,16,125,468,0,593
2020-06-18,1177,10800,280,12257,446,718,6,1170,3,142,3,148,33,6674,189,6896,164,158,1,323,0,32,0,32,16,44,1,61,4,48,1,53,1,47,0,48,333,724,22,1079,5,52,3,60,6,55,0,61,12,144,0,156,2,20,0,22,2,18,0,20,13,1316,54,1383,8,124,0,132,1,15,0,16,128,469,0,597
2020-06-19,1191,10835,280,12306,458,724,6,1188,3,142,3,148,31,6676,189,6896,161,161,1,323,0,32,0,32,22,44,1,67,4,48,1,53,1,47,0,48,331,737,22,1090,5,52,3,60,6,55,0,61,12,144,0,156,2,20,0,22,2,18,0,20,12,1317,54,1383,8,124,0,132,4,15,0,19,129,479,0,608
2020-06-20,1237,10856,280,12373,466,730,6,1202,5,142,3,150,30,6679,189,6898,162,165,1,328,0,32,0,32,27,44,1,72,4,48,1,53,1,47,0,48,344,741,22,1107,5,52,3,60,6,55,0,61,14,144,0,158,3,20,0,23,2,18,0,20,11,1319,54,1384,8,124,0,132,4,15,0,19,145,481,0,626
2020-06-21,1273,10868,280,12421,480,733,6,1219,5,142,3,150,30,6680,189,6899,160,167,1,328,1,32,0,33,37,44,1,82,4,48,1,53,2,47,0,49,351,744,22,1117,7,52,3,62,6,55,0,61,15,144,0,159,3,20,0,23,2,18,0,20,10,1320,54,1384,9,124,0,133,4,15,0,19,147,483,0,630
2020-06-22,1277,10881,280,12438,485,733,6,1224,5,142,3,150,30,6681,189,6900,159,169,1,329,1,32,0,33,37,44,1,82,4,48,1,53,2,47,0,49,348,753,22,1123,7,52,3,62,5,56,0,61,17,144,0,161,4,20,0,24,2,18,0,20,11,1320,54,1385,9,124,0,133,4,15,0,19,147,483,0,630
2020-06-23,1295,10908,281,12484,481,743,6,1230,5,142,3,150,26,6686,189,6901,159,170,1,330,1,32,0,33,41,44,1,86,4,48,1,53,2,47,0,49,349,758,23,1130,7,52,3,62,6,56,0,62,17,144,0,161,4,20,0,24,2,18,0,20,10,1321,54,1385,9,124,0,133,4,15,0,19,168,488,0,656
2020-06-24,1324,10930,281,12535,488,747,6,1241,7,142,3,152,27,6687,189,6903,158,174,1,333,1,32,0,33,49,44,1,94,6,48,1,55,2,47,0,49,353,761,23,1137,8,52,3,63,6,56,0,62,16,146,0,162,5,20,0,25,2,18,0,20,11,1321,54,1386,9,124,0,133,4,15,0,19,172,496,0,668
2020-06-25,1307,10974,282,12563,482,761,7,1250,7,142,3,152,25,6689,189,6903,151,182,1,334,1,32,0,33,53,44,1,98,6,48,1,55,2,47,0,49,346,777,23,1146,8,52,3,63,5,57,0,62,17,146,0,163,5,20,0,25,2,18,0,20,11,1321,54,1386,8,125,0,133,3,16,0,19,175,497,0,672
2020-06-26,1148,11172,282,12602,417,843,7,1267,7,142,3,152,19,6695,189,6903,104,231,1,336,1,32,0,33,57,44,1,102,5,49,1,55,2,47,0,49,313,814,23,1150,9,52,3,64,2,60,0,62,18,148,0,166,5,20,0,25,2,18,0,20,6,1327,54,1387,8,125,0,133,3,16,0,19,170,509,0,679
2020-06-27,1054,11317,282,12653,366,911,7,1284,7,142,3,152,15,6700,189,6904,85,250,1,336,1,32,0,33,59,44,1,104,4,50,1,55,2,47,0,49,287,858,23,1168,9,52,3,64,3,60,0,63,18,148,0,166,6,20,0,26,1,19,0,20,5,1328,54,1387,5,128,0,133,3,16,0,19,178,512,0,690
2020-06-28,1069,11364,282,12715,368,923,7,1298,6,143,3,152,15,6700,189,6904,72,264,1,337,5,32,0,37,65,44,1,110,4,50,1,55,2,47,0,49,288,873,23,1184,8,53,3,64,4,60,0,64,19,148,0,167,5,21,0,26,4,19,0,23,5,1328,54,1387,5,128,0,133,3,16,0,19,191,515,0,706
2020-06-29,1046,11429,282,12757,356,942,7,1305,7,143,3,153,17,6700,189,6906,53,284,1,338,9,32,0,41,67,44,1,112,4,50,1,55,2,47,0,49,289,888,23,1200,7,54,3,64,4,60,0,64,17,150,0,167,6,21,0,27,5,19,0,24,6,1328,54,1388,6,128,0,134,3,16,0,19,188,523,0,711
2020-06-30,981,11537,282,12800,320,985,7,1312,9,142,3,154,17,6700,189,6906,50,290,1,341,12,32,0,44,72,44,1,117,4,50,1,55,3,47,0,50,253,931,23,1207,8,54,3,65,5,60,0,65,17,150,0,167,6,21,0,27,5,19,0,24,7,1328,54,1389,6,128,0,134,3,16,0,19,184,540,0,724
2020-07-01,955,11613,282,12850,288,1026,7,1321,9,142,3,154,18,6700,189,6907,48,294,1,343,24,32,0,56,76,44,1,121,2,52,1,55,3,47,0,50,249,951,23,1223,7,55,3,65,4,60,0,64,18,150,0,168,6,21,0,27,6,19,0,25,7,1328,54,1389,6,128,0,134,3,16,0,19,181,548,0,729
2020-07-02,938,11684,282,12904,273,1054,7,1334,5,146,3,154,19,6702,189,6910,40,302,1,343,46,32,0,78,77,44,1,122,2,52,1,55,3,47,0,50,243,967,23,1233,7,55,3,65,3,61,0,64,21,150,0,171,5,22,0,27,6,19,0,25,7,1328,54,1389,6,128,0,134,3,16,0,19,172,559,0,731
2020-07-03,926,11759,282,12967,254,1085,7,1346,5,146,3,154,31,6703,189,6923,32,311,1,344,52,32,0,84,80,45,1,126,2,52,1,55,3,47,0,50,241,987,23,1251,7,55,3,65,3,61,0,64,22,150,0,172,6,22,0,28,6,19,0,25,7,1329,54,1390,7,129,0,136,3,16,0,19,165,570,0,735
2020-07-04,936,11811,283,13030,242,1103,8,1353,6,146,3,155,28,6707,189,6924,28,317,1,346,60,32,0,92,83,45,1,129,2,52,1,55,3,47,0,50,244,1003,23,1270,7,55,3,65,5,61,0,66,22,150,0,172,6,22,0,28,6,19,0,25,7,1330,54,1391,8,129,0,137,1,18,0,19,178,575,0,753
2020-07-05,976,11832,283,13091,256,1105,8,1369,6,146,3,155,28,6707,189,6924,26,319,1,346,75,33,0,108,88,48,1,137,2,52,1,55,3,47,0,50,242,1013,23,1278,8,55,3,66,5,61,0,66,21,151,0,172,7,22,0,29,6,19,0,25,8,1330,54,1392,8,129,0,137,2,18,0,20,185,577,0,762
2020-07-06,1005,11848,284,13137,254,1110,8,1372,7,146,3,156,28,6707,189,6924,32,319,1,352,82,33,0,115,88,49,2,139,1,53,1,55,2,48,0,50,244,1017,23,1284,9,55,3,67,5,61,0,66,21,152,0,173,7,22,0,29,8,19,0,27,9,1330,54,1393,9,129,0,138,2,18,0,20,197,580,0,777
2020-07-07,982,11914,285,13181,223,1144,8,1375,7,146,3,156,28,6708,189,6925,34,319,1,354,88,33,0,121,89,50,2,141,1,53,1,55,2,48,0,50,239,1034,24,1297,9,55,3,67,4,62,0,66,21,152,0,173,8,22,0,30,8,19,0,27,9,1330,54,1393,9,129,0,138,2,18,0,20,201,592,0,793
2020-07-08,989,11970,285,13244,217,1160,8,1385,7,146,3,156,29,6708,189,6926,32,322,1,355,94,35,0,129,86,55,2,143,1,53,1,55,1,49,0,50,236,1055,24,1315,9,55,3,67,4,62,0,66,26,153,0,179,10,22,0,32,9,19,0,28,10,1330,54,1394,11,129,0,140,2,18,0,20,205,599,0,804
2020-07-09,987,12019,287,13293,213,1171,9,1393,7,146,3,156,28,6709,189,6926,34,323,1,358,109,35,0,144,86,61,2,149,1,53,1,55,1,49,0,50,227,1071,25,1323,8,56,3,67,3,63,0,66,26,154,0,180,11,22,0,33,10,19,0,29,7,1332,54,1393,11,131,0,142,2,18,0,20,203,606,0,809
2020-07-10,985,12065,288,13338,210,1182,9,1401,7,146,3,156,27,6710,189,6926,34,323,2,359,110,37,0,147,88,66,2,156,1,53,1,55,1,49,0,50,234,1078,25,1337,8,56,3,67,5,63,0,68,25,155,0,180,11,22,0,33,13,19,0,32,6,1333,54,1393,12,133,0,145,2,18,0,20,191,622,0,813
2020-07-11,941,12144,288,13373,202,1198,9,1409,7,146,3,156,25,6712,189,6926,29,329,2,360,116,40,0,156,74,82,2,158,1,53,1,55,0,50,0,50,220,1096,25,1341,8,56,3,67,5,63,0,68,22,159,0,181,13,22,0,35,13,19,0,32,6,1333,54,1393,12,133,0,145,2,18,0,20,186,635,0,821
2020-07-12,950,12178,289,13417,198,1209,9,1416,5,148,3,156,25,6712,189,6926,28,330,2,360,118,43,0,161,72,85,2,159,1,53,1,55,0,50,0,50,229,1103,26,1358,7,57,3,67,5,63,0,68,22,159,0,181,14,22,0,36,13,19,0,32,6,1333,54,1393,13,133,0,146,2,18,0,20,192,641,0,833
2020-07-13,986,12204,289,13479,203,1217,9,1429,5,148,3,156,23,6715,189,6927,29,332,2,363,124,44,0,168,72,85,2,159,1,53,1,55,0,50,0,50,237,1106,26,1369,9,57,3,69,6,63,0,69,22,163,0,185,13,23,0,36,12,20,0,32,6,1333,54,1393,14,134,0,148,2,18,0,20,208,643,0,851
2020-07-14,941,12282,289,13512,183,1244,9,1436,5,148,3,156,18,6720,189,6927,26,335,2,363,115,54,0,169,71,87,2,160,1,53,1,55,0,50,0,50,221,1131,26,1378,9,57,3,69,7,63,0,70,20,165,0,185,15,23,0,38,12,20,0,32,6,1333,54,1393,14,134,0,148,2,18,0,20,216,647,0,863
2020-07-15,914,12348,289,13551,158,1275,9,1442,5,148,3,156,18,6720,189,6927,26,336,2,364,113,57,0,170,70,91,2,163,1,53,1,55,0,50,0,50,208,1149,26,1383,8,58,3,69,7,63,0,70,18,167,0,185,15,23,0,38,12,20,0,32,5,1334,54,1393,14,134,0,148,2,18,0,20,234,652,0,886
2020-07-16,925,12396,291,13612,154,1286,9,1449,5,148,3,156,17,6723,189,6929,29,336,2,367,108,63,0,171,66,96,2,164,2,53,1,56,0,50,0,50,211,1165,28,1404,11,58,3,72,8,63,0,71,18,167,0,185,15,23,0,38,12,20,0,32,4,1335,54,1393,15,134,0,149,2,18,0,20,248,658,0,906
2020-07-17,919,12460,293,13672,149,1300,9,1458,5,148,3,156,15,6725,189,6929,24,341,2,367,104,71,1,176,64,99,2,165,2,53,1,56,0,50,0,50,205,1185,29,1419,11,58,3,72,7,64,0,71,16,169,0,185,14,24,0,38,11,21,0,32,4,1335,54,1393,17,134,0,151,5,18,0,23,266,665,0,931
2020-07-18,898,12519,294,13711,137,1318,9,1464,5,149,3,157,16,6726,190,6932,25,342,2,369,98,77,1,176,55,108,2,165,3,53,1,57,0,50,0,50,199,1201,29,1429,11,58,3,72,7,64,0,71,15,170,0,185,14,24,0,38,12,21,0,33,4,1335,54,1393,19,134,0,153,6,18,0,24,272,671,0,943
2020-07-19,894,12556,295,13745,144,1320,10,1474,5,149,3,157,15,6727,190,6932,23,345,2,370,98,87,1,186,53,111,2,166,3,53,1,57,0,50,0,50,195,1209,29,1433,11,58,3,72,7,64,0,71,15,170,0,185,14,24,0,38,12,21,0,33,4,1335,54,1393,14,139,0,153,7,18,0,25,274,676,0,950
2020-07-20,903,12572,296,13771,145,1322,10,1477,5,149,3,157,16,6728,190,6934,22,348,2,372,96,89,2,187,53,111,2,166,3,53,1,57,0,50,0,50,189,1216,29,1434,11,58,3,72,7,64,0,71,16,170,0,186,15,24,0,39,14,21,0,35,4,1336,54,1394,16,139,0,155,7,18,0,25,284,676,0,960
2020-07-21,877,12643,296,13816,148,1340,10,1498,5,149,3,157,16,6730,190,6936,21,349,2,372,91,94,2,187,42,122,2,166,3,53,1,57,0,50,0,50,180,1227,29,1436,11,58,3,72,5,66,0,71,12,174,0,186,15,24,0,39,14,21,0,35,5,1336,54,1395,13,142,0,155,8,18,0,26,288,690,0,978
2020-07-22,884,12698,297,13879,157,1346,11,1514,5,149,3,157,17,6730,190,6937,26,349,2,377,88,101,2,191,29,135,2,166,3,53,1,57,0,50,0,50,185,1237,29,1451,10,59,3,72,6,66,0,72,8,179,0,187,12,27,0,39,14,21,0,35,3,1338,54,1395,14,142,0,156,8,18,0,26,299,698,0,997
2020-07-23,883,12758,297,13938,154,1361,11,1526,6,150,3,159,17,6730,190,6937,26,352,2,380,86,112,2,200,25,139,2,166,3,53,1,57,0,50,0,50,200,1250,29,1479,10,59,3,72,5,67,0,72,8,179,0,187,12,27,0,39,12,23,0,35,3,1338,54,1395,12,144,0,156,8,18,0,26,296,706,0,1002
2020-07-24,864,12817,298,13979,168,1368,11,1547,8,150,3,161,18,6730,191,6939,23,355,2,380,85,115,2,202,22,142,2,166,3,53,1,57,0,50,0,50,198,1260,29,1487,9,60,3,72,5,67,0,72,5,182,0,187,12,27,0,39,11,24,0,35,4,1338,54,1396,13,145,0,158,8,18,0,26,272,733,0,1005
2020-07-25,928,12866,298,14092,166,1381,11,1558,12,151,3,166,16,6732,191,6939,21,357,2,380,81,119,2,202,18,146,2,166,4,53,1,58,0,50,0,50,206,1266,29,1501,7,62,3,72,5,67,0,72,5,182,0,187,9,30,0,39,12,24,0,36,3,1339,54,1396,13,145,0,158,7,19,0,26,343,743,0,1086
2020-07-26,962,12890,298,14150,171,1383,11,1565,13,151,3,167,16,6732,191,6939,21,357,2,380,79,122,2,203,16,148,2,166,4,53,1,58,0,50,0,50,202,1277,29,1508,5,64,3,72,5,67,0,72,5,182,0,187,9,30,0,39,12,24,0,36,3,1339,54,1396,12,146,0,158,7,19,0,26,382,746,0,1128
2020-07-27,971,12905,299,14175,179,1384,11,1574,14,151,3,168,16,6732,191,6939,21,357,2,380,78,123,2,203,15,149,2,166,4,53,1,58,0,50,0,50,200,1285,29,1514,5,64,3,72,6,67,0,73,4,183,1,188,9,30,0,39,12,24,0,36,3,1339,54,1396,12,146,0,158,7,19,0,26,386,749,0,1135
2020-07-28,896,13007,300,14203,169,1400,11,1580,16,151,3,170,11,6737,191,6939,21,357,2,380,74,127,2,203,13,151,2,166,4,53,1,58,0,50,0,50,199,1291,30,1520,5,64,3,72,6,67,0,73,5,183,1,189,8,31,0,39,14,24,0,38,4,1339,54,1397,10,148,0,158,7,19,0,26,330,815,0,1145
2020-07-29,882,13069,300,14251,168,1410,11,1589,17,151,3,171,9,6739,191,6939,22,359,2,383,70,132,2,204,11,153,2,166,5,53,1,59,0,50,0,50,189,1312,30,1531,4,65,3,72,4,69,0,73,5,183,1,189,8,31,0,39,14,24,0,38,5,1339,54,1398,10,148,0,158,5,21,0,26,336,830,0,1166
2020-07-30,837,13132,300,14269,164,1417,11,1592,15,153,3,171,7,6741,191,6939,20,361,2,383,69,133,2,204,7,157,2,166,5,53,1,59,0,50,0,50,185,1321,30,1536,4,65,3,72,3,70,0,73,4,184,1,189,7,32,0,39,14,24,0,38,6,1339,54,1399,11,148,0,159,5,21,0,26,311,863,0,1174
2020-07-31,821,13183,301,14305,165,1424,11,1600,14,154,3,171,6,6743,191,6940,15,366,2,383,67,135,2,204,7,157,2,166,5,53,1,59,0,50,0,50,188,1327,31,1546,4,67,3,74,3,70,0,73,4,185,1,190,6,33,0,39,14,24,0,38,8,1339,54,1401,10,149,0,159,5,21,0,26,300,886,0,1186
2020-08-01,802,13233,301,14336,157,1434,11,1602,15,154,3,172,4,6745,191,6940,16,366,2,384,60,142,2,204,5,159,2,166,5,53,1,59,0,50,0,50,186,1336,31,1553,4,67,3,74,3,70,0,73,4,185,1,190,6,33,0,39,14,24,0,38,9,1339,54,1402,10,149,0,159,5,21,0,26,299,906,0,1205
2020-08-02,806,13259,301,14366,154,1442,11,1607,16,154,3,173,6,6745,191,6942,16,366,2,384,60,143,2,205,5,159,2,166,4,54,1,59,0,50,0,50,184,1341,31,1556,4,67,3,74,3,70,0,73,4,185,1,190,5,34,0,39,14,24,0,38,10,1339,54,1403,6,153,0,159,5,21,0,26,310,912,0,1222
2020-08-03,808,13280,301,14389,152,1449,11,1612,16,154,3,173,6,6745,191,6942,16,366,2,384,57,146,2,205,4,160,2,166,4,54,1,59,0,50,0,50,184,1342,31,1557,4,67,3,74,3,70,0,73,4,185,1,190,4,35,0,39,14,24,0,38,11,1339,54,1404,8,153,0,161,5,21,0,26,316,920,0,1236
2020-08-04,770,13352,301,14423,147,1463,11,1621,17,154,3,174,5,6746,191,6942,17,366,2,385,54,151,2,207,4,160,2,166,4,54,1,59,0,50,0,50,185,1352,31,1568,4,67,3,74,4,70,0,74,4,185,1,190,4,35,0,39,15,24,0,39,10,1341,54,1405,6,155,0,161,5,21,0,26,285,958,0,1243
2020-08-05,748,13406,302,14456,140,1475,12,1627,17,154,3,174,6,6746,191,6943,18,366,2,386,50,156,2,208,4,160,2,166,2,56,1,59,0,50,0,50,186,1358,31,1575,4,68,3,75,10,70,0,80,4,185,1,190,3,36,0,39,14,25,0,39,10,1341,54,1405,10,155,0,165,5,21,0,26,265,984,0,1249
