tDate,SumToday,SumWeeklyDailyAverage,SumWeeklyAccConfirmed,SumWeeklyOccurrenceRate,MetropolitanToday,MetropolitanWeeklyDailyAverage,MetropolitanWeeklyAccConfirmed,MetropolitanWeeklyOccurrenceRate,ChungcheongToday,ChungcheongWeeklyDailyAverage,ChungcheongWeeklyAccConfirmed,ChungcheongWeeklyOccurrenceRate,HonamToday,HonamWeeklyDailyAverage,HonamWeeklyAccConfirmed,HonamWeeklyOccurrenceRate,GyeongbukToday,GyeongbukWeeklyDailyAverage,GyeongbukWeeklyAccConfirmed,GyeongbukWeeklyOccurrenceRate,GyeongnamToday,GyeongnamWeeklyDailyAverage,GyeongnamWeeklyAccConfirmed,GyeongnamWeeklyOccurrenceRate,GangwonToday,GangwonWeeklyDailyAverage,GangwonWeeklyAccConfirmed,GangwonWeeklyOccurrenceRate,JejuToday,JejuWeeklyDailyAverage,JejuWeeklyAccConfirmed,JejuWeeklyOccurrenceRate
2022-08-18,177941,124985.4,874898,242,79815,58380.3,408662,224.3,22055,14979.1,104854,270.3,21228,14485,101395,286.2,19988,12657.3,88601,252.5,26906,18735.9,131151,240.6,5605,3938.1,27567,256,2344,1809.7,12668,267.4
