tDate,Country,Province1,Province2,Confirmed,Deaths,AccConfirmed,AccDeaths
2020-03-01,Australia,New South Wales,,0,0,6,0
2020-03-01,Australia,Western Australia,,0,1,2,1
2020-03-01,Austria,,,5,0,14,0
2020-03-01,Belgium,,,0,0,2,0
2020-03-01,Canada,Toronto ON,,4,0,14,0
2020-03-01,China,Anhui,,0,0,990,6
2020-03-01,China,Beijing,,2,0,413,8
2020-03-01,China,Chongqing,,0,0,576,6
2020-03-01,China,Fujian,,0,0,296,1
2020-03-01,China,Gansu,,0,0,91,2
2020-03-01,China,Guangdong,,0,0,1349,7
2020-03-01,China,Guangxi,,0,0,252,2
2020-03-01,China,Hainan,,0,0,168,5
2020-03-01,China,Hebei,,0,0,318,6
2020-03-01,China,Heilongjiang,,0,0,480,13
2020-03-01,China,Henan,,0,1,1272,22
2020-03-01,China,Hubei,,570,34,66907,2761
2020-03-01,China,Hunan,,0,0,1018,4
2020-03-01,China,Inner Mongolia,,0,0,75,0
2020-03-01,China,Jiangsu,,0,0,631,0
2020-03-01,China,Jiangxi,,0,0,935,1
2020-03-01,China,Jilin,,0,0,93,1
2020-03-01,China,Liaoning,,1,0,122,1
2020-03-01,China,Shaanxi,,0,0,245,1
2020-03-01,China,Shandong,,2,0,758,6
2020-03-01,China,Shanghai,,0,0,337,3
2020-03-01,China,Shanxi,,0,0,133,0
2020-03-01,China,Sichuan,,0,0,538,3
2020-03-01,China,Tianjin,,0,0,136,3
2020-03-01,China,Unknown,,0,0,0,0
2020-03-01,China,Xinjiang,,0,0,76,3
2020-03-01,China,Yunnan,,0,0,174,2
2020-03-01,China,Zhejiang,,0,0,1205,1
2020-03-01,Denmark,,,1,0,4,0
2020-03-01,Finland,,,3,0,6,0
2020-03-01,France,,,30,0,130,2
2020-03-01,Germany,,,51,0,130,0
2020-03-01,Greece,,,3,0,7,0
2020-03-01,Iceland,,,2,0,3,0
2020-03-01,Ireland,,,0,0,1,0
2020-03-01,Israel,,,6,0,12,0
2020-03-01,Italy,,,566,5,1694,34
2020-03-01,Japan,,,15,1,256,6
2020-03-01,Luxembourg,,,0,0,1,0
2020-03-01,Mexico,,,1,0,5,0
2020-03-01,Netherlands,,,4,0,10,0
2020-03-01,New Zealand,Cook Islands,,0,0,0,0
2020-03-01,Norway,,,4,0,19,0
2020-03-01,South Korea,,,586,1,3736,17
2020-03-01,Spain,,,39,0,84,0
2020-03-01,Sweden,,,2,0,14,0
2020-03-01,Switzerland,,,9,0,27,0
2020-03-01,Taiwan,Taiwan,,1,0,40,1
2020-03-01,United States,Chicago IL,,0,0,3,0
2020-03-01,United States,Providence RI,,0,0,1,0
2020-03-01,United States,Seattle WA,,3,0,9,1
2020-03-01,United States,Snohomish County WA,,1,0,2,0
