tDate,Country,Province1,Province2,Confirmed,Deaths,AccConfirmed,AccDeaths
2020-03-14,Australia,Australian Capital Territory,,0,0,1,0
2020-03-14,Australia,From Diamond Princess,,0,0,0,0
2020-03-14,Australia,New South Wales,,20,0,112,2
2020-03-14,Australia,Northern Territory,,0,0,1,0
2020-03-14,Australia,Queensland,,11,0,46,0
2020-03-14,Australia,South Australia,,3,0,19,0
2020-03-14,Australia,Tasmania,,0,0,5,0
2020-03-14,Australia,Victoria,,13,0,49,0
2020-03-14,Australia,Western Australia,,3,0,17,1
2020-03-14,Austria,,,353,0,655,1
2020-03-14,Belgium,,,130,1,689,4
2020-03-14,Canada,Alberta,,0,0,29,0
2020-03-14,Canada,British Columbia,,18,0,64,1
2020-03-14,Canada,Manitoba,,0,0,4,0
2020-03-14,Canada,Ontario,,37,0,79,0
2020-03-14,Canada,Saskatchewan,,0,0,2,0
2020-03-14,Chile,,,31,0,74,0
2020-03-14,China,Beijing,,1,0,437,8
2020-03-14,China,Chongqing,,0,0,576,6
2020-03-14,China,Gansu,,2,0,129,2
2020-03-14,China,Guangdong,,0,0,1356,8
2020-03-14,China,Guizhou,,0,0,146,2
2020-03-14,China,Heilongjiang,,0,0,482,13
2020-03-14,China,Henan,,0,0,1273,22
2020-03-14,China,Hong Kong,,6,0,140,4
2020-03-14,China,Hubei,,4,13,67790,3075
2020-03-14,China,Hunan,,0,0,1018,4
2020-03-14,China,Liaoning,,0,0,125,1
2020-03-14,China,Ningxia,,0,0,75,0
2020-03-14,China,Shandong,,0,0,760,7
2020-03-14,China,Shanghai,,7,0,353,3
2020-03-14,China,Sichuan,,0,0,539,3
2020-03-14,China,Unknown,,0,0,0,0
2020-03-14,China,Yunnan,,0,0,174,2
2020-03-14,China,Zhejiang,,12,0,1227,1
2020-03-14,Colombia,,,9,0,22,0
2020-03-14,Costa Rica,,,4,0,26,0
2020-03-14,Czechia,,,95,0,189,0
2020-03-14,Denmark,Denmark,,212,1,827,1
2020-03-14,Denmark,Faroe Islands,,6,0,9,0
2020-03-14,Estonia,,,36,0,115,0
2020-03-14,Finland,,,70,0,225,0
2020-03-14,France,Fench Guiana,,0,0,5,0
2020-03-14,France,France,,808,12,4469,91
2020-03-14,France,French Polynesia,,0,0,3,0
2020-03-14,France,Mayotte,,0,0,1,0
2020-03-14,France,Saint Barthelemy,,0,0,1,0
2020-03-14,France,St Martin,,0,0,2,0
2020-03-14,Germany,,,2507,6,4585,9
2020-03-14,Greece,,,38,2,228,3
2020-03-14,Hungary,,,11,0,30,0
2020-03-14,Iceland,,,53,0,156,0
2020-03-14,Ireland,,,39,1,129,2
2020-03-14,Israel,,,64,0,176,0
2020-03-14,Italy,,,7087,543,24747,1809
2020-03-14,Japan,,,200,6,839,22
2020-03-14,Latvia,,,9,0,26,0
2020-03-14,Lithuania,,,2,0,6,0
2020-03-14,Luxembourg,,,32,1,51,1
2020-03-14,Mexico,,,14,0,26,0
2020-03-14,Netherlands,,,155,2,959,12
2020-03-14,New Zealand,,,1,0,6,0
2020-03-14,New Zealand,Cook Islands,,0,0,0,0
2020-03-14,Norway,,,388,3,1090,3
2020-03-14,Poland,,,54,2,103,3
2020-03-14,Portugal,,,57,0,169,0
2020-03-14,Slovakia,,,28,0,44,0
2020-03-14,Slovenia,,,92,1,181,1
2020-03-14,South Korea,,,217,6,8086,72
2020-03-14,Spain,,,4114,140,6391,195
2020-03-14,Sweden,,,362,1,961,2
2020-03-14,Switzerland,,,220,2,1359,13
2020-03-14,Taiwan,,,4,0,53,1
2020-03-14,United Kingdom,Gibraltar,,0,0,1,0
2020-03-14,United Kingdom,United Kingdom,,342,13,1140,21
2020-03-14,United States,Alabama,,1,0,6,0
2020-03-14,United States,Arizona,,4,0,13,0
2020-03-14,United States,Arkansas,,6,0,12,0
2020-03-14,United States,California,,119,1,340,5
2020-03-14,United States,Colorado,,86,1,131,1
2020-03-14,United States,Connecticut,,17,0,22,0
2020-03-14,United States,Delaware,,3,0,7,0
2020-03-14,United States,Florida,,41,1,76,3
2020-03-14,United States,Georgia,,35,0,66,1
2020-03-14,United States,Hawaii,,2,0,4,0
2020-03-14,United States,Idaho,,1,0,2,0
