tDate,Country,Province1,Province2,Confirmed,Deaths,AccConfirmed,AccDeaths
2020-03-16,Australia,Australian Capital Territory,,1,0,2,0
2020-03-16,Australia,New South Wales,,37,0,171,2
2020-03-16,Australia,Queensland,,7,0,68,0
2020-03-16,Australia,South Australia,,9,0,29,0
2020-03-16,Australia,Tasmania,,1,0,7,0
2020-03-16,Australia,Victoria,,14,0,71,0
2020-03-16,Australia,Western Australia,,11,0,28,1
2020-03-16,Austria,,,158,2,1018,3
2020-03-16,Belgium,,,172,1,1058,5
2020-03-16,Canada,Alberta,,17,0,56,0
2020-03-16,Canada,British Columbia,,30,3,103,4
2020-03-16,Canada,Grand Princess,,0,0,2,0
2020-03-16,Canada,Manitoba,,3,0,7,0
2020-03-16,Canada,New Brunswick,,4,0,6,0
2020-03-16,Canada,Nova Scotia,,0,0,5,0
2020-03-16,Canada,Ontario,,73,0,177,0
2020-03-16,Canada,Quebec,,17,0,85,0
2020-03-16,Canada,Saskatchewan,,5,0,7,0
2020-03-16,Chile,,,81,0,155,0
2020-03-16,China,Beijing,,10,0,452,8
2020-03-16,China,Guangdong,,1,0,1361,8
2020-03-16,China,Guangxi,,0,0,252,2
2020-03-16,China,Guizhou,,0,0,146,2
2020-03-16,China,Hainan,,0,0,168,6
2020-03-16,China,Heilongjiang,,0,0,482,13
2020-03-16,China,Hong Kong,,10,0,155,4
2020-03-16,China,Hubei,,4,14,67798,3099
2020-03-16,China,Inner Mongolia,,0,0,75,1
2020-03-16,China,Jilin,,0,0,93,1
2020-03-16,China,Liaoning,,0,0,125,1
2020-03-16,China,Macau,,1,0,11,0
2020-03-16,China,Ningxia,,0,0,75,0
2020-03-16,China,Shaanxi,,0,0,245,2
2020-03-16,China,Shandong,,0,0,760,7
2020-03-16,China,Shanghai,,2,0,355,3
2020-03-16,China,Unknown,,0,0,0,0
2020-03-16,China,Yunnan,,2,0,176,2
2020-03-16,China,Zhejiang,,0,0,1231,1
2020-03-16,Colombia,,,20,0,54,0
2020-03-16,Costa Rica,,,8,0,35,0
2020-03-16,Czechia,,,45,0,298,0
2020-03-16,Denmark,Denmark,,50,1,914,3
2020-03-16,Denmark,Faroe Islands,,7,0,18,0
2020-03-16,Estonia,,,34,0,205,0
2020-03-16,Finland,,,33,0,277,0
2020-03-16,France,France,,2134,57,6633,148
2020-03-16,France,French Guiana,,-2,0,5,0
2020-03-16,France,Guadeloupe,,0,0,3,0
2020-03-16,France,Mayotte,,0,0,1,0
2020-03-16,France,Saint Barthelemy,,2,0,3,0
2020-03-16,Germany,,,1477,6,7272,17
2020-03-16,Greece,,,0,0,331,4
2020-03-16,Hungary,,,7,0,39,1
2020-03-16,Iceland,,,9,-5,180,0
2020-03-16,Ireland,,,40,0,169,2
2020-03-16,Israel,,,73,0,288,0
2020-03-16,Italy,,,3233,349,27980,2158
2020-03-16,Japan,,,-14,5,825,27
2020-03-16,Latvia,,,4,0,34,0
2020-03-16,Lithuania,,,3,0,12,0
2020-03-16,Luxembourg,,,18,0,77,1
2020-03-16,Mexico,,,12,0,53,0
2020-03-16,Netherlands,Curacao,,0,0,1,0
2020-03-16,Netherlands,Netherlands,,0,0,1413,24
2020-03-16,New Zealand,Cook Islands,,0,0,0,0
2020-03-16,Norway,,,112,0,1333,3
2020-03-16,Poland,,,58,1,177,4
2020-03-16,Portugal,,,86,0,331,0
2020-03-16,Slovakia,,,9,0,63,0
2020-03-16,Slovenia,,,34,0,253,1
2020-03-16,South Korea,,,74,0,8236,75
2020-03-16,Spain,,,2144,53,9942,342
2020-03-16,Sweden,,,81,3,1103,6
2020-03-16,Taiwan,,,8,0,67,1
2020-03-16,Turkey,,,12,0,18,0
2020-03-16,United Kingdom,Cayman Islands,,0,0,1,1
2020-03-16,United Kingdom,Channel Islands,,3,0,6,0
2020-03-16,United Kingdom,United Kingdom,,403,34,1543,55
2020-03-16,United States,Alabama,,17,0,29,0
2020-03-16,United States,Arizona,,5,0,18,0
2020-03-16,United States,Arkansas,,6,0,22,0
2020-03-16,United States,California,,131,1,557,7
2020-03-16,United States,Colorado,,29,0,160,1
2020-03-16,United States,Connecticut,,6,0,30,0
2020-03-16,United States,Delaware,,1,0,8,0
2020-03-16,United States,Diamond Princess,,1,0,47,0
2020-03-16,United States,District of Columbia,,6,0,22,0
2020-03-16,United States,Florida,,40,1,155,5
2020-03-16,United States,Georgia,,22,0,121,1
2020-03-16,United States,Grand Princess,,-1,0,20,0
2020-03-16,United States,Hawaii,,1,0,7,0
2020-03-16,United States,Illinois,,12,0,105,0
2020-03-16,United States,Indiana,,5,1,25,1
2020-03-16,United States,Iowa,,5,0,23,0
2020-03-16,United States,Kansas,,3,0,11,1
2020-03-16,United States,Kentucky,,1,1,21,1
2020-03-16,United States,Louisiana,,45,1,136,3
2020-03-16,United States,Maine,,5,0,17,0
2020-03-16,United States,Maryland,,9,0,41,0
2020-03-16,United States,Massachusetts,,33,0,197,0
2020-03-16,United States,Michigan,,20,0,53,0
2020-03-16,United States,Minnesota,,19,0,54,0
2020-03-16,United States,Mississippi,,3,0,13,0
2020-03-16,United States,Missouri,,1,0,6,0
2020-03-16,United States,Nebraska,,1,0,18,0
2020-03-16,United States,Nevada,,21,1,45,1
2020-03-16,United States,New Hampshire,,4,0,17,0
2020-03-16,United States,New Jersey,,80,0,178,2
2020-03-16,United States,New Mexico,,4,0,17,0
2020-03-16,United States,New York,,235,7,967,10
