tDate,Country,Province1,Province2,Confirmed,Deaths,AccConfirmed,AccDeaths
2020-03-18,Australia,Australian Capital Territory,,1,0,3,0
2020-03-18,Australia,New South Wales,,57,1,267,5
2020-03-18,Australia,Queensland,,16,0,94,0
2020-03-18,Australia,South Australia,,8,0,37,0
2020-03-18,Australia,Tasmania,,3,0,10,0
2020-03-18,Australia,Victoria,,27,0,121,0
2020-03-18,Australia,Western Australia,,4,0,35,1
2020-03-18,Austria,,,314,1,1646,4
2020-03-18,Belgium,,,243,4,1486,14
2020-03-18,Canada,Alberta,,23,0,97,0
2020-03-18,Canada,British Columbia,,83,3,186,7
2020-03-18,Canada,Grand Princess,,1,0,9,0
2020-03-18,Canada,Manitoba,,7,0,15,0
2020-03-18,Canada,New Brunswick,,3,0,11,0
2020-03-18,Canada,Nova Scotia,,5,0,12,0
2020-03-18,Canada,Ontario,,36,0,221,1
2020-03-18,Canada,Quebec,,41,2,169,3
2020-03-18,Canada,Saskatchewan,,1,0,8,0
2020-03-18,Chile,,,37,0,238,0
2020-03-18,China,Beijing,,13,0,469,8
2020-03-18,China,Guangdong,,6,0,1370,8
2020-03-18,China,Guangxi,,0,0,253,2
2020-03-18,China,Guizhou,,-1,0,146,2
2020-03-18,China,Heilongjiang,,0,0,482,13
2020-03-18,China,Hong Kong,,19,0,181,4
2020-03-18,China,Hubei,,1,11,67800,3122
2020-03-18,China,Liaoning,,0,0,125,1
2020-03-18,China,Macau,,3,0,15,0
2020-03-18,China,Shaanxi,,0,0,246,3
2020-03-18,China,Shanghai,,3,0,361,3
2020-03-18,China,Sichuan,,0,0,540,3
2020-03-18,China,Unknown,,0,0,0,0
2020-03-18,Colombia,,,28,0,93,0
2020-03-18,Costa Rica,,,9,0,50,0
2020-03-18,Czechia,,,68,0,464,0
2020-03-18,Denmark,Denmark,,80,0,1057,4
2020-03-18,Denmark,Faroe Islands,,11,0,58,0
2020-03-18,Estonia,,,33,0,258,0
2020-03-18,Finland,,,15,0,336,0
2020-03-18,France,France,,1391,0,9043,148
2020-03-18,France,French Guiana,,-7,0,0,0
2020-03-18,France,Guadeloupe,,-6,0,0,0
2020-03-18,France,Mayotte,,-1,0,0,0
2020-03-18,France,Reunion,,-9,0,0,0
2020-03-18,France,St Martin,,1,0,3,0
2020-03-18,Germany,,,3070,4,12327,28
2020-03-18,Greece,,,31,0,418,5
2020-03-18,Hungary,,,8,0,58,1
2020-03-18,Iceland,,,30,0,250,1
2020-03-18,Ireland,,,69,0,292,2
2020-03-18,Israel,,,118,0,500,0
2020-03-18,Italy,,,4207,475,35713,2978
2020-03-18,Japan,,,11,0,889,29
2020-03-18,Latvia,,,22,0,71,0
2020-03-18,Lithuania,,,8,0,27,0
2020-03-18,Luxembourg,,,63,1,203,2
2020-03-18,Mexico,,,11,0,93,0
2020-03-18,Netherlands,Aruba,,0,0,2,0
2020-03-18,Netherlands,Netherlands,,346,15,2051,58
2020-03-18,New Zealand,,,8,0,20,0
2020-03-18,New Zealand,Cook Islands,,0,0,0,0
2020-03-18,Norway,,,87,3,1550,6
2020-03-18,Poland,,,13,0,251,5
2020-03-18,Portugal,,,0,1,448,2
2020-03-18,Slovakia,,,33,1,105,1
2020-03-18,South Korea,,,93,3,8413,84
2020-03-18,Spain,,,2162,90,13910,623
2020-03-18,Sweden,,,89,3,1279,10
2020-03-18,Switzerland,,,328,1,3028,28
2020-03-18,Taiwan,,,23,0,100,1
2020-03-18,Turkey,,,51,0,98,1
2020-03-18,United Kingdom,Gibraltar,,5,0,8,0
2020-03-18,United Kingdom,Montserrat,,0,0,1,0
2020-03-18,United Kingdom,United Kingdom,,676,16,2626,71
2020-03-18,United States,Alabama,,7,0,46,0
2020-03-18,United States,Alaska,,3,0,6,0
2020-03-18,United States,Arizona,,7,0,27,0
2020-03-18,United States,Arkansas,,11,0,33,0
2020-03-18,United States,California,,53,1,751,13
2020-03-18,United States,Colorado,,24,0,184,2
2020-03-18,United States,Delaware,,3,0,19,0
2020-03-18,United States,District of Columbia,,9,0,31,0
2020-03-18,United States,Florida,,98,1,314,7
2020-03-18,United States,Georgia,,53,2,199,3
2020-03-18,United States,Guam,,2,0,5,0
2020-03-18,United States,Hawaii,,4,0,14,0
2020-03-18,United States,Idaho,,1,0,9,0
2020-03-18,United States,Illinois,,1,0,162,1
2020-03-18,United States,Indiana,,9,0,39,2
2020-03-18,United States,Iowa,,6,0,29,0
2020-03-18,United States,Kentucky,,1,0,27,1
2020-03-18,United States,Louisiana,,61,0,257,4
2020-03-18,United States,Maine,,10,0,42,0
2020-03-18,United States,Maryland,,25,0,85,0
2020-03-18,United States,Massachusetts,,0,0,218,0
2020-03-18,United States,Michigan,,18,0,83,0
2020-03-18,United States,Minnesota,,17,0,77,0
2020-03-18,United States,Mississippi,,13,0,34,0
2020-03-18,United States,Missouri,,7,0,18,0
2020-03-18,United States,Montana,,2,0,11,0
2020-03-18,United States,Nebraska,,3,0,24,0
2020-03-18,United States,Nevada,,-1,0,55,1
2020-03-18,United States,New Jersey,,0,0,267,3
2020-03-18,United States,New York,,789,3,2495,16
2020-03-18,United States,North Carolina,,6,0,70,0
2020-03-18,United States,North Dakota,,3,0,6,0
2020-03-18,United States,Ohio,,19,0,86,0
2020-03-18,United States,Oregon,,2,1,68,2
2020-03-18,United States,Pennsylvania,,40,0,152,0
2020-03-18,United States,Rhode Island,,10,0,33,0
2020-03-18,United States,Tennessee,,5,0,79,0
2020-03-18,United States,Texas,,63,2,173,3
2020-03-18,United States,United States Virgin Islands,,0,0,2,0
2020-03-18,United States,US,,0,0,1,0
2020-03-18,United States,Vermont,,6,0,18,0
2020-03-18,United States,Virginia,,10,0,77,2
2020-03-18,United States,Washington,,-62,0,1014,55
2020-03-18,United States,Wisconsin,,20,0,92,0
2020-03-18,United States,Wyoming,,4,0,15,0
