tDate,Country,Province1,Province2,Confirmed,Deaths,AccConfirmed,AccDeaths
2020-02-10,China,Anhui,,51,2,830,3
2020-02-10,China,Beijing,,11,0,337,2
2020-02-10,China,Chongqing,,18,0,486,2
2020-02-10,China,Fujian,,11,0,261,0
2020-02-10,China,Gansu,,0,0,83,2
2020-02-10,China,Guangdong,,28,0,1159,1
2020-02-10,China,Guangxi,,15,0,210,1
2020-02-10,China,Guizhou,,10,0,109,1
2020-02-10,China,Hainan,,7,0,138,3
2020-02-10,China,Hebei,,12,0,218,2
2020-02-10,China,Heilongjiang,,24,1,331,7
2020-02-10,China,Henan,,40,0,1073,6
2020-02-10,China,Hubei,,2097,103,31728,974
2020-02-10,China,Hunan,,41,0,879,1
2020-02-10,China,Inner Mongolia,,4,0,58,0
2020-02-10,China,Jiangsu,,24,0,492,0
2020-02-10,China,Jiangxi,,31,1,771,1
2020-02-10,China,Jilin,,2,0,80,1
2020-02-10,China,Liaoning,,1,0,108,0
2020-02-10,China,Ningxia,,4,0,49,0
2020-02-10,China,Shaanxi,,5,0,213,0
2020-02-10,China,Shandong,,22,0,466,1
2020-02-10,China,Shanghai,,6,0,299,1
2020-02-10,China,Sichuan,,19,0,405,1
2020-02-10,China,Tianjin,,4,0,95,1
2020-02-10,China,Unknown,,0,0,0,0
2020-02-10,China,Xinjiang,,4,0,49,0
2020-02-10,China,Yunnan,,8,0,149,0
2020-02-10,China,Zhejiang,,17,0,1092,0
2020-02-10,Japan,,,0,0,26,0
2020-02-10,New Zealand,Cook Islands,,0,0,0,0
2020-02-10,South Korea,,,2,0,27,0
