tDate,Country,Province1,Province2,Confirmed,Deaths,AccConfirmed,AccDeaths
2020-03-19,Australia,Australian Capital Territory,,1,0,4,0
2020-03-19,Australia,New South Wales,,40,0,307,5
2020-03-19,Australia,Queensland,,50,0,144,0
2020-03-19,Australia,South Australia,,5,0,42,0
2020-03-19,Australia,Tasmania,,0,0,10,0
2020-03-19,Australia,Western Australia,,17,0,52,1
2020-03-19,Austria,,,367,2,2013,6
2020-03-19,Belgium,,,309,7,1795,21
2020-03-19,Canada,Alberta,,22,0,119,0
2020-03-19,Canada,British Columbia,,45,0,231,7
2020-03-19,Canada,Manitoba,,2,0,17,0
2020-03-19,Canada,Nova Scotia,,2,0,14,0
2020-03-19,Canada,Ontario,,36,0,257,1
2020-03-19,Canada,Prince Edward Island,,1,0,2,0
2020-03-19,Canada,Quebec,,73,0,242,3
2020-03-19,Canada,Saskatchewan,,8,0,16,0
2020-03-19,China,Beijing,,11,0,480,8
2020-03-19,China,Gansu,,1,0,134,2
2020-03-19,China,Guangdong,,8,0,1378,8
2020-03-19,China,Heilongjiang,,1,0,483,13
2020-03-19,China,Hong Kong,,27,0,208,4
2020-03-19,China,Hubei,,0,8,67800,3130
2020-03-19,China,Inner Mongolia,,0,0,75,1
2020-03-19,China,Macau,,2,0,17,0
2020-03-19,China,Shandong,,0,0,761,7
2020-03-19,China,Shanghai,,2,0,363,3
2020-03-19,China,Sichuan,,0,0,540,3
2020-03-19,China,Tianjin,,1,0,137,3
2020-03-19,China,Unknown,,0,0,0,0
2020-03-19,China,Zhejiang,,1,0,1233,1
2020-03-19,Colombia,,,9,0,102,0
2020-03-19,Costa Rica,,,19,1,69,1
2020-03-19,Czechia,,,230,0,694,0
2020-03-19,Denmark,Denmark,,94,2,1151,6
2020-03-19,Denmark,Faroe Islands,,14,0,72,0
2020-03-19,Denmark,Greenland,,0,0,2,0
2020-03-19,Estonia,,,9,0,267,0
2020-03-19,Finland,,,64,0,400,0
2020-03-19,France,France,,1828,95,10871,243
2020-03-19,France,French Polynesia,,3,0,6,0
2020-03-19,France,New Caledonia,,0,0,2,0
2020-03-19,France,St Martin,,1,0,4,0
2020-03-19,Germany,,,2993,16,15320,44
2020-03-19,Greece,,,0,1,418,6
2020-03-19,Hungary,,,15,0,73,1
2020-03-19,Iceland,,,80,0,330,1
2020-03-19,Ireland,,,265,1,557,3
2020-03-19,Israel,,,136,0,636,0
2020-03-19,Italy,,,5322,427,41035,3405
2020-03-19,Japan,,,35,0,924,29
2020-03-19,Latvia,,,15,0,86,0
2020-03-19,Lithuania,,,9,0,36,0
2020-03-19,Luxembourg,,,132,2,335,4
2020-03-19,Mexico,,,25,1,118,1
2020-03-19,Netherlands,Curacao,,0,1,3,1
2020-03-19,Netherlands,Netherlands,,409,18,2460,76
2020-03-19,New Zealand,,,8,0,28,0
2020-03-19,New Zealand,Cook Islands,,0,0,0,0
2020-03-19,Norway,,,196,1,1746,7
2020-03-19,Poland,,,104,0,355,5
2020-03-19,Portugal,,,337,1,785,3
