tDate,Country,Province1,Province2,Confirmed,Deaths,AccConfirmed,AccDeaths
2020-02-09,Australia,Queensland,,0,0,5,0
2020-02-09,China,Anhui,,46,1,779,1
2020-02-09,China,Beijing,,11,0,326,2
2020-02-09,China,Chongqing,,40,0,468,2
2020-02-09,China,Fujian,,11,0,250,0
2020-02-09,China,Gansu,,4,1,83,2
2020-02-09,China,Guangdong,,36,0,1131,1
2020-02-09,China,Guangxi,,12,1,195,1
2020-02-09,China,Guizhou,,10,0,99,1
2020-02-09,China,Hainan,,7,1,131,3
2020-02-09,China,Hebei,,11,1,206,2
2020-02-09,China,Heilongjiang,,12,1,307,6
2020-02-09,China,Henan,,52,2,1033,6
2020-02-09,China,Hubei,,2531,91,29631,871
2020-02-09,China,Hunan,,35,0,838,1
2020-02-09,China,Inner Mongolia,,2,0,54,0
2020-02-09,China,Jiangsu,,29,0,468,0
2020-02-09,China,Jiangxi,,42,0,740,0
2020-02-09,China,Jilin,,9,0,78,1
2020-02-09,China,Liaoning,,2,0,107,0
2020-02-09,China,Ningxia,,0,0,45,0
2020-02-09,China,Shaanxi,,13,0,208,0
2020-02-09,China,Shandong,,28,1,444,1
2020-02-09,China,Shanghai,,7,0,293,1
2020-02-09,China,Shanxi,,4,0,119,0
2020-02-09,China,Sichuan,,22,0,386,1
2020-02-09,China,Tianjin,,3,0,91,1
2020-02-09,China,Unknown,,0,0,0,0
2020-02-09,China,Xinjiang,,3,0,45,0
2020-02-09,China,Yunnan,,3,0,141,0
2020-02-09,China,Zhejiang,,27,0,1075,0
2020-02-09,Germany,,,1,0,14,0
2020-02-09,Japan,,,1,0,26,0
2020-02-09,New Zealand,Cook Islands,,0,0,0,0
2020-02-09,South Korea,,,1,0,25,0
2020-02-09,Spain,,,0,0,2,0
2020-02-09,Taiwan,Taiwan,,1,0,18,0
2020-02-09,United States,Chicago IL,,0,0,2,0
2020-02-09,United States,Seattle WA,,0,0,1,0
