tDate,Country,Province1,Province2,Confirmed,Deaths,AccConfirmed,AccDeaths
2020-02-20,China,Anhui,,1,0,987,6
2020-02-20,China,Beijing,,2,0,395,4
2020-02-20,China,Chongqing,,7,1,567,6
2020-02-20,China,Fujian,,0,1,293,1
2020-02-20,China,Gansu,,0,0,91,2
2020-02-20,China,Guangdong,,1,0,1332,5
2020-02-20,China,Guangxi,,1,0,245,2
2020-02-20,China,Guizhou,,0,0,146,2
2020-02-20,China,Hainan,,0,0,168,4
2020-02-20,China,Hebei,,1,1,307,5
2020-02-20,China,Heilongjiang,,6,0,476,12
2020-02-20,China,Henan,,3,0,1265,19
2020-02-20,China,Hubei,,411,115,62442,2144
2020-02-20,China,Hunan,,2,0,1010,4
2020-02-20,China,Inner Mongolia,,0,0,75,0
2020-02-20,China,Jiangsu,,0,0,631,0
2020-02-20,China,Jiangxi,,0,0,934,1
2020-02-20,China,Jilin,,1,0,91,1
2020-02-20,China,Liaoning,,0,0,121,1
2020-02-20,China,Ningxia,,0,0,71,0
2020-02-20,China,Shaanxi,,3,1,245,1
2020-02-20,China,Shandong,,2,1,546,4
2020-02-20,China,Shanghai,,1,0,334,2
2020-02-20,China,Shanxi,,1,0,132,0
2020-02-20,China,Sichuan,,6,0,520,3
2020-02-20,China,Tianjin,,1,0,131,3
2020-02-20,China,Unknown,,0,0,0,0
2020-02-20,China,Xinjiang,,0,0,76,1
2020-02-20,China,Yunnan,,2,1,174,2
2020-02-20,China,Zhejiang,,1,1,1175,1
2020-02-20,Japan,,,10,0,94,1
2020-02-20,New Zealand,Cook Islands,,0,0,0,0
2020-02-20,South Korea,,,73,1,104,1
2020-02-20,Taiwan,Taiwan,,1,0,24,1
