tDate,Country,Province1,Province2,Confirmed,Deaths,AccConfirmed,AccDeaths
2020-01-29,Australia,New South Wales,,0,0,4,0
2020-01-29,Australia,Victoria,,0,0,1,0
2020-01-29,Canada,British Columbia,,0,0,1,0
2020-01-29,Canada,Ontario,,0,0,1,0
2020-01-29,China,Anhui,,46,0,152,0
2020-01-29,China,Beijing,,20,0,111,1
2020-01-29,China,Chongqing,,15,0,147,0
2020-01-29,China,Fujian,,4,0,84,0
2020-01-29,China,Gansu,,5,0,24,0
2020-01-29,China,Guangdong,,70,0,277,0
2020-01-29,China,Guangxi,,7,0,58,0
2020-01-29,China,Guizhou,,0,0,9,0
2020-01-29,China,Hainan,,3,0,43,1
2020-01-29,China,Hebei,,15,0,48,1
2020-01-29,China,Heilongjiang,,5,0,38,1
2020-01-29,China,Henan,,38,1,206,2
2020-01-29,China,Hubei,,0,0,3554,125
2020-01-29,China,Hunan,,78,0,221,0
2020-01-29,China,Inner Mongolia,,1,0,16,0
2020-01-29,China,Jiangsu,,29,0,99,0
2020-01-29,China,Jiangxi,,0,0,109,0
2020-01-29,China,Jilin,,1,0,9,0
2020-01-29,China,Liaoning,,5,0,39,0
2020-01-29,China,Ningxia,,1,0,12,0
2020-01-29,China,Qinghai,,0,0,6,0
2020-01-29,China,Shaanxi,,10,0,56,0
2020-01-29,China,Shandong,,35,0,130,0
2020-01-29,China,Shanghai,,30,0,96,1
2020-01-29,China,Shanxi,,0,0,27,0
2020-01-29,China,Sichuan,,18,1,108,1
2020-01-29,China,Tianjin,,3,0,27,0
2020-01-29,China,Unknown,,0,0,0,0
2020-01-29,China,Xinjiang,,3,0,13,0
2020-01-29,China,Yunnan,,11,0,55,0
2020-01-29,China,Zhejiang,,123,0,296,0
2020-01-29,Finland,,,0,0,1,0
2020-01-29,France,,,1,0,5,0
2020-01-29,Germany,Bavaria,,0,0,4,0
2020-01-29,Japan,,,0,0,7,0
2020-01-29,New Zealand,Cook Islands,,0,0,0,0
2020-01-29,South Korea,,,0,0,4,0
2020-01-29,Taiwan,Taiwan,,0,0,8,0
2020-01-29,United States,Arizona,,0,0,1,0
2020-01-29,United States,California,,0,0,2,0
2020-01-29,United States,Illinois,,0,0,1,0
2020-01-29,United States,Washington,,0,0,1,0
