tDate,Country,Province1,Province2,Confirmed,Deaths,AccConfirmed,AccDeaths
2020-03-09,Australia,New South Wales,,10,0,48,3
2020-03-09,Australia,Victoria,,4,0,15,0
2020-03-09,Australia,Western Australia,,1,0,4,1
2020-03-09,Austria,,,27,0,131,0
2020-03-09,Belgium,,,39,0,239,0
2020-03-09,Canada,Alberta,,0,0,7,0
2020-03-09,Canada,British Columbia,,5,1,32,1
2020-03-09,Canada,Ontario,,0,0,34,0
2020-03-09,Canada,Quebec,,0,0,15,0
2020-03-09,China,Beijing,,0,0,428,8
2020-03-09,China,Chongqing,,0,0,576,6
2020-03-09,China,Gansu,,0,0,124,2
2020-03-09,China,Guangdong,,0,1,1352,8
2020-03-09,China,Guangxi,,0,0,252,2
2020-03-09,China,Guizhou,,0,0,146,2
2020-03-09,China,Heilongjiang,,0,0,481,13
2020-03-09,China,Hubei,,36,22,67743,3008
2020-03-09,China,Hunan,,0,0,1018,4
2020-03-09,China,Jiangsu,,0,0,631,0
2020-03-09,China,Jiangxi,,0,0,935,1
2020-03-09,China,Jilin,,0,0,93,1
2020-03-09,China,Shandong,,0,0,758,6
2020-03-09,China,Shanghai,,0,0,342,3
2020-03-09,China,Shanxi,,0,0,133,0
2020-03-09,China,Sichuan,,0,0,539,3
2020-03-09,China,Tianjin,,0,0,136,3
2020-03-09,China,Unknown,,0,0,0,0
2020-03-09,China,Zhejiang,,0,0,1215,1
2020-03-09,Costa Rica,,,4,0,9,0
2020-03-09,Denmark,,,55,0,90,0
2020-03-09,Finland,,,7,0,30,0
2020-03-09,France,,,286,6,1401,25
2020-03-09,Germany,,,136,2,1176,2
2020-03-09,Hungary,,,2,0,9,0
2020-03-09,Iceland,,,8,0,58,0
2020-03-09,Ireland,,,2,0,21,0
2020-03-09,Italy,,,1797,97,9172,463
2020-03-09,Japan,,,9,11,511,17
2020-03-09,Latvia,,,4,0,6,0
2020-03-09,Netherlands,,,56,0,321,3
2020-03-09,New Zealand,Cook Islands,,0,0,0,0
2020-03-09,Norway,,,29,0,205,0
2020-03-09,Poland,,,5,0,16,0
2020-03-09,South Korea,,,164,3,7478,53
2020-03-09,Spain,,,400,11,1073,28
2020-03-09,Sweden,,,45,0,248,0
2020-03-09,Switzerland,,,37,0,374,2
2020-03-09,Taiwan,Taiwan,,0,0,45,1
2020-03-09,United States,Bennington County VT,,0,0,1,0
2020-03-09,United States,Broward County FL,,1,0,3,0
2020-03-09,United States,Carver County MN,,0,0,1,0
2020-03-09,United States,Charlotte County FL,,0,0,1,0
2020-03-09,United States,Cherokee County GA,,0,0,1,0
2020-03-09,United States,Cobb County GA,,2,0,3,0
2020-03-09,United States,Collin County TX,,0,0,1,0
2020-03-09,United States,Douglas County NE,,2,0,3,0
2020-03-09,United States,Fulton County GA,,2,0,5,0
2020-03-09,United States,Grant County WA,,0,1,1,1
2020-03-09,United States,Harris County TX,,1,0,6,0
2020-03-09,United States,Harrison County KY,,0,0,2,0
2020-03-09,United States,Hendricks County IN,,1,0,2,0
2020-03-09,United States,Honolulu County HI,,1,0,2,0
2020-03-09,United States,Jefferson County KY,,0,0,1,0
2020-03-09,United States,Jefferson Parish LA,,0,0,1,0
2020-03-09,United States,Johnson County IA,,0,0,3,0
2020-03-09,United States,Kershaw County SC,,3,0,4,0
2020-03-09,United States,Manatee County FL,,1,0,2,0
2020-03-09,United States,Montgomery County PA,,1,0,5,0
2020-03-09,United States,Nassau County NY,,12,0,17,0
2020-03-09,United States,New York County NY,,7,0,19,0
2020-03-09,United States,Orange County CA,,1,0,4,0
2020-03-09,United States,Placer County CA,,2,0,7,1
2020-03-09,United States,Rockingham County NH,,-1,0,1,0
2020-03-09,United States,Rockland County NY,,2,0,4,0
2020-03-09,United States,Shasta County CA,,0,0,1,0
2020-03-09,United States,Sonoma County CA,,0,0,3,0
2020-03-09,United States,Spartanburg County SC,,0,0,1,0
2020-03-09,United States,Westchester County NY,,15,0,98,0
