tDate,Country,Province1,Province2,Confirmed,Deaths,AccConfirmed,AccDeaths
2020-02-01,Australia,New South Wales,,0,0,4,0
2020-02-01,Australia,Queensland,,1,0,3,0
2020-02-01,Australia,South Australia,,0,0,1,0
2020-02-01,Australia,Victoria,,1,0,4,0
2020-02-01,Canada,British Columbia,,0,0,1,0
2020-02-01,Canada,Ontario,,1,0,3,0
2020-02-01,China,Anhui,,60,0,297,0
2020-02-01,China,Beijing,,29,0,168,1
2020-02-01,China,Chongqing,,36,1,247,1
2020-02-01,China,Fujian,,24,0,144,0
2020-02-01,China,Gansu,,11,0,40,0
2020-02-01,China,Guangdong,,99,0,535,0
2020-02-01,China,Guangxi,,13,0,100,0
2020-02-01,China,Hainan,,10,0,62,1
2020-02-01,China,Hebei,,14,0,96,1
2020-02-01,China,Heilongjiang,,21,0,80,2
2020-02-01,China,Henan,,70,0,422,2
2020-02-01,China,Hubei,,1347,45,7153,249
2020-02-01,China,Hunan,,57,0,389,0
2020-02-01,China,Inner Mongolia,,3,0,23,0
2020-02-01,China,Jiangsu,,34,0,202,0
2020-02-01,China,Jiangxi,,46,0,286,0
2020-02-01,China,Jilin,,3,0,17,0
2020-02-01,China,Liaoning,,16,0,64,0
2020-02-01,China,Ningxia,,5,0,26,0
2020-02-01,China,Qinghai,,1,0,9,0
2020-02-01,China,Shaanxi,,14,0,101,0
2020-02-01,China,Shandong,,22,0,206,0
2020-02-01,China,Shanghai,,34,0,169,1
2020-02-01,China,Shanxi,,8,0,47,0
2020-02-01,China,Sichuan,,30,0,207,1
2020-02-01,China,Tianjin,,9,0,41,0
2020-02-01,China,Tibet,,0,0,1,0
2020-02-01,China,Unknown,,0,0,0,0
2020-02-01,China,Xinjiang,,1,0,18,0
2020-02-01,China,Yunnan,,10,0,93,0
2020-02-01,China,Zhejiang,,61,0,599,0
2020-02-01,France,,,1,0,6,0
2020-02-01,Germany,,,0,0,8,0
2020-02-01,Japan,,,5,0,20,0
2020-02-01,New Zealand,Cook Islands,,0,0,0,0
2020-02-01,South Korea,,,1,0,12,0
2020-02-01,Spain,,,0,0,1,0
2020-02-01,Sweden,,,0,0,1,0
2020-02-01,United States,Boston MA,,0,0,1,0
2020-02-01,United States,Chicago IL,,0,0,2,0
2020-02-01,United States,Los Angeles CA,,0,0,1,0
2020-02-01,United States,Orange CA,,0,0,1,0
2020-02-01,United States,Santa Clara CA,,0,0,1,0
2020-02-01,United States,Seattle WA,,0,0,1,0
2020-02-01,United States,Tempe AZ,,0,0,1,0
