tDate,Country,Province1,Province2,Confirmed,Deaths,AccConfirmed,AccDeaths
2020-03-03,Australia,New South Wales,,7,0,13,0
2020-03-03,Australia,Queensland,,2,0,11,0
2020-03-03,Austria,,,3,0,21,0
2020-03-03,Belgium,,,5,0,13,0
2020-03-03,Canada,British Columbia,,1,0,9,0
2020-03-03,Canada,Toronto ON,,2,0,19,0
2020-03-03,Chile,,,0,0,1,0
2020-03-03,China,Anhui,,0,0,990,6
2020-03-03,China,Beijing,,0,0,414,8
2020-03-03,China,Chongqing,,0,0,576,6
2020-03-03,China,Fujian,,0,0,296,1
2020-03-03,China,Gansu,,0,0,91,2
2020-03-03,China,Guangdong,,0,0,1350,7
2020-03-03,China,Guangxi,,0,0,252,2
2020-03-03,China,Hainan,,0,0,168,5
2020-03-03,China,Hebei,,0,0,318,6
2020-03-03,China,Heilongjiang,,0,0,480,13
2020-03-03,China,Henan,,0,0,1272,22
2020-03-03,China,Hubei,,114,32,67217,2835
2020-03-03,China,Hunan,,0,0,1018,4
2020-03-03,China,Inner Mongolia,,0,1,75,1
2020-03-03,China,Jiangsu,,0,0,631,0
2020-03-03,China,Jiangxi,,0,0,935,1
2020-03-03,China,Liaoning,,3,0,125,1
2020-03-03,China,Shandong,,0,0,758,6
2020-03-03,China,Shanghai,,1,0,338,3
2020-03-03,China,Shanxi,,0,0,133,0
2020-03-03,China,Sichuan,,0,0,538,3
2020-03-03,China,Tianjin,,0,0,136,3
2020-03-03,China,Unknown,,0,0,0,0
2020-03-03,China,Xinjiang,,0,0,76,3
2020-03-03,China,Yunnan,,0,0,174,2
2020-03-03,China,Zhejiang,,7,0,1213,1
2020-03-03,Denmark,,,2,0,6,0
2020-03-03,Estonia,,,1,0,2,0
2020-03-03,France,,,21,1,212,4
2020-03-03,Germany,,,37,0,196,0
2020-03-03,Iceland,,,5,0,11,0
2020-03-03,Ireland,,,1,0,2,0
2020-03-03,Israel,,,3,0,15,0
2020-03-03,Italy,,,466,27,2502,79
2020-03-03,Japan,,,19,0,293,6
2020-03-03,Luxembourg,,,0,0,1,0
2020-03-03,Mexico,,,0,0,5,0
2020-03-03,Netherlands,,,6,0,24,0
2020-03-03,New Zealand,Cook Islands,,0,0,0,0
2020-03-03,Norway,,,7,0,32,0
2020-03-03,Portugal,,,0,0,2,0
2020-03-03,South Korea,,,851,0,5186,28
2020-03-03,Spain,,,45,1,165,1
2020-03-03,Sweden,,,6,0,21,0
2020-03-03,Switzerland,,,14,0,56,0
2020-03-03,Taiwan,Taiwan,,1,0,42,1
2020-03-03,United States,Berkeley CA,,0,0,1,0
2020-03-03,United States,Fulton County GA,,0,0,2,0
2020-03-03,United States,Grafton County NH,,1,0,2,0
2020-03-03,United States,Hillsborough FL,,1,0,2,0
2020-03-03,United States,King County WA,,7,1,21,6
2020-03-03,United States,Madison WI,,0,0,1,0
2020-03-03,United States,Maricopa County AZ,,0,0,1,0
2020-03-03,United States,Norfolk County MA,,0,0,1,0
2020-03-03,United States,San Mateo CA,,1,0,2,0
2020-03-03,United States,Santa Clara CA,,2,0,11,0
2020-03-03,United States,Snohomish County WA,,2,0,6,1
2020-03-03,United States,Wake County NC,,0,0,1,0
2020-03-03,United States,Washington County OR,,0,0,2,0
2020-03-03,United States,Westchester County NY,,0,0,1,0
