tDate,Country,Province1,Province2,Confirmed,Deaths,AccConfirmed,AccDeaths
2020-02-05,Canada,British Columbia,,1,0,2,0
2020-02-05,China,Anhui,,50,0,530,0
2020-02-05,China,Beijing,,25,0,253,1
2020-02-05,China,Chongqing,,23,0,389,2
2020-02-05,China,Fujian,,11,0,205,0
2020-02-05,China,Gansu,,5,0,62,0
2020-02-05,China,Guangdong,,82,0,895,0
2020-02-05,China,Guangxi,,11,0,150,0
2020-02-05,China,Guizhou,,6,1,64,1
2020-02-05,China,Hainan,,19,0,99,1
2020-02-05,China,Hebei,,9,0,135,1
2020-02-05,China,Heilongjiang,,35,0,190,2
2020-02-05,China,Henan,,89,0,764,2
2020-02-05,China,Hubei,,2987,70,19665,549
2020-02-05,China,Hunan,,68,0,661,0
2020-02-05,China,Inner Mongolia,,7,0,42,0
2020-02-05,China,Jiangsu,,33,0,341,0
2020-02-05,China,Jiangxi,,72,0,548,0
2020-02-05,China,Jilin,,12,0,54,0
2020-02-05,China,Liaoning,,8,0,89,0
2020-02-05,China,Qinghai,,2,0,17,0
2020-02-05,China,Shaanxi,,23,0,165,0
2020-02-05,China,Shandong,,32,0,307,0
2020-02-05,China,Shanghai,,24,0,243,1
2020-02-05,China,Shanxi,,0,0,81,0
2020-02-05,China,Sichuan,,19,0,301,1
2020-02-05,China,Tianjin,,2,1,69,1
2020-02-05,China,Unknown,,0,0,0,0
2020-02-05,China,Xinjiang,,3,0,32,0
2020-02-05,China,Yunnan,,6,0,128,0
2020-02-05,China,Zhejiang,,66,0,895,0
2020-02-05,New Zealand,Cook Islands,,0,0,0,0
2020-02-05,South Korea,,,3,0,19,0
2020-02-05,United States,Madison WI,,0,0,1,0
