tDate,Country,Province1,Province2,Confirmed,Deaths,AccConfirmed,AccDeaths
2020-02-26,Austria,,,0,0,2,0
2020-02-26,China,Anhui,,0,0,989,6
2020-02-26,China,Beijing,,0,0,400,4
2020-02-26,China,Chongqing,,0,0,576,6
2020-02-26,China,Fujian,,0,0,294,1
2020-02-26,China,Gansu,,0,0,91,2
2020-02-26,China,Guangdong,,0,0,1347,7
2020-02-26,China,Guangxi,,0,0,252,2
2020-02-26,China,Hainan,,0,0,168,5
2020-02-26,China,Hebei,,1,0,312,6
2020-02-26,China,Heilongjiang,,0,0,480,12
2020-02-26,China,Henan,,0,0,1271,19
2020-02-26,China,Hubei,,401,52,65187,2615
2020-02-26,China,Hunan,,0,0,1016,4
2020-02-26,China,Inner Mongolia,,0,0,75,0
2020-02-26,China,Jiangsu,,0,0,631,0
2020-02-26,China,Jiangxi,,0,0,934,1
2020-02-26,China,Jilin,,0,0,93,1
2020-02-26,China,Liaoning,,0,0,121,1
2020-02-26,China,Ningxia,,0,0,71,0
2020-02-26,China,Shaanxi,,0,0,245,1
2020-02-26,China,Shandong,,0,0,756,6
2020-02-26,China,Shanghai,,1,0,337,3
2020-02-26,China,Shanxi,,0,0,133,0
2020-02-26,China,Sichuan,,2,0,531,3
2020-02-26,China,Tianjin,,0,0,135,3
2020-02-26,China,Unknown,,0,0,0,0
2020-02-26,China,Xinjiang,,0,0,76,2
2020-02-26,China,Yunnan,,0,0,174,2
2020-02-26,China,Zhejiang,,0,0,1205,1
2020-02-26,Finland,,,0,0,2,0
2020-02-26,France,,,4,1,18,2
2020-02-26,Germany,,,10,0,27,0
2020-02-26,Greece,,,0,0,1,0
2020-02-26,Israel,,,0,0,2,0
2020-02-26,Italy,,,131,2,453,12
2020-02-26,Japan,,,19,1,189,2
2020-02-26,New Zealand,Cook Islands,,0,0,0,0
2020-02-26,Norway,,,0,0,1,0
2020-02-26,South Korea,,,284,2,1261,12
2020-02-26,Spain,,,7,0,13,0
2020-02-26,Sweden,,,0,0,2,0
2020-02-26,Taiwan,Taiwan,,1,0,32,1
2020-02-26,United States,Unassigned Location (From Diamond Princess),,6,0,42,0
