tDate,Country,Province1,Province2,Confirmed,Deaths,AccConfirmed,AccDeaths
2020-03-05,Australia,Queensland,,2,0,13,0
2020-03-05,Australia,Victoria,,0,0,10,0
2020-03-05,Australia,Western Australia,,1,0,3,1
2020-03-05,Austria,,,12,0,41,0
2020-03-05,Belgium,,,27,0,50,0
2020-03-05,Canada,British Columbia,,1,0,13,0
2020-03-05,Canada,Montreal QC,,0,0,13,0
2020-03-05,Canada,Toronto ON,,2,0,21,0
2020-03-05,Chile,,,3,0,4,0
2020-03-05,China,Anhui,,0,0,990,6
2020-03-05,China,Chongqing,,0,0,576,6
2020-03-05,China,Fujian,,0,0,296,1
2020-03-05,China,Gansu,,11,0,102,2
2020-03-05,China,Guangdong,,1,0,1351,7
2020-03-05,China,Guangxi,,0,0,252,2
2020-03-05,China,Hainan,,0,1,168,6
2020-03-05,China,Hebei,,0,0,318,6
2020-03-05,China,Heilongjiang,,1,0,481,13
2020-03-05,China,Henan,,0,0,1272,22
2020-03-05,China,Hubei,,134,31,67466,2902
2020-03-05,China,Hunan,,0,0,1018,4
2020-03-05,China,Inner Mongolia,,0,0,75,1
2020-03-05,China,Jiangsu,,0,0,631,0
2020-03-05,China,Jiangxi,,0,0,935,1
2020-03-05,China,Jilin,,0,0,93,1
2020-03-05,China,Shaanxi,,0,0,245,1
2020-03-05,China,Shandong,,0,0,758,6
2020-03-05,China,Shanghai,,1,0,339,3
2020-03-05,China,Shanxi,,0,0,133,0
2020-03-05,China,Sichuan,,1,0,539,3
2020-03-05,China,Tianjin,,0,0,136,3
2020-03-05,China,Unknown,,0,0,0,0
2020-03-05,China,Xinjiang,,0,0,76,3
2020-03-05,China,Zhejiang,,2,0,1215,1
2020-03-05,Estonia,,,1,0,3,0
2020-03-05,Finland,,,6,0,12,0
2020-03-05,France,,,138,3,423,7
2020-03-05,Germany,,,220,0,482,0
2020-03-05,Greece,,,22,0,31,0
2020-03-05,Hungary,,,0,0,2,0
2020-03-05,Iceland,,,8,0,34,0
2020-03-05,Israel,,,2,0,17,0
2020-03-05,Italy,,,769,41,3858,148
2020-03-05,Japan,,,29,0,360,6
2020-03-05,Netherlands,,,44,0,82,0
2020-03-05,New Zealand,Cook Islands,,0,0,0,0
2020-03-05,Norway,,,31,0,87,0
2020-03-05,Portugal,,,3,0,8,0
2020-03-05,Slovenia,,,0,0,2,0
2020-03-05,South Korea,,,467,0,6088,35
2020-03-05,Spain,,,37,1,259,3
2020-03-05,Sweden,,,59,0,94,0
2020-03-05,Switzerland,,,24,1,114,1
2020-03-05,Taiwan,Taiwan,,2,0,44,1
2020-03-05,United States,Bergen County NJ,,0,0,2,0
2020-03-05,United States,Clark County NV,,0,0,1,0
2020-03-05,United States,Cook County IL,,1,0,5,0
2020-03-05,United States,Fort Bend County TX,,0,0,1,0
2020-03-05,United States,Grant County WA,,0,0,1,0
2020-03-05,United States,Harris County TX,,0,0,2,0
2020-03-05,United States,King County WA,,20,1,51,10
2020-03-05,United States,Los Angeles CA,,4,0,11,0
2020-03-05,United States,New York City NY,,3,0,4,0
2020-03-05,United States,Queens County NY,,0,0,1,0
2020-03-05,United States,San Diego County CA,,0,0,3,0
2020-03-05,United States,San Francisco County CA,,0,0,2,0
2020-03-05,United States,Santa Clara CA,,9,0,20,0
2020-03-05,United States,Santa Rosa County FL,,0,0,1,0
2020-03-05,United States,Snohomish County WA,,10,0,18,1
2020-03-05,United States,Westchester County NY,,8,0,18,0
2020-03-05,United States,Williamson County TN,,0,0,1,0
