tDate,Country,Province1,Province2,Confirmed,Deaths,AccConfirmed,AccDeaths
2020-02-22,Australia,From Diamond Princess,,3,0,7,0
2020-02-22,China,Anhui,,1,0,989,6
2020-02-22,China,Beijing,,3,0,399,4
2020-02-22,China,Chongqing,,1,0,573,6
2020-02-22,China,Fujian,,0,0,293,1
2020-02-22,China,Guangdong,,6,0,1339,5
2020-02-22,China,Guangxi,,3,0,249,2
2020-02-22,China,Guizhou,,0,0,146,2
2020-02-22,China,Hainan,,0,0,168,4
2020-02-22,China,Hebei,,1,1,309,6
2020-02-22,China,Heilongjiang,,0,0,479,12
2020-02-22,China,Henan,,3,0,1270,19
2020-02-22,China,Hubei,,1422,202,64084,2346
2020-02-22,China,Hunan,,2,0,1013,4
2020-02-22,China,Inner Mongolia,,0,0,75,0
2020-02-22,China,Jiangsu,,0,0,631,0
2020-02-22,China,Jiangxi,,0,0,934,1
2020-02-22,China,Jilin,,0,0,91,1
2020-02-22,China,Liaoning,,0,0,121,1
2020-02-22,China,Shaanxi,,0,0,245,1
2020-02-22,China,Shandong,,1,0,750,4
2020-02-22,China,Shanghai,,1,1,335,3
2020-02-22,China,Shanxi,,0,0,132,0
2020-02-22,China,Sichuan,,1,0,526,3
2020-02-22,China,Tianjin,,3,0,135,3
2020-02-22,China,Unknown,,0,0,0,0
2020-02-22,China,Xinjiang,,0,1,76,2
2020-02-22,China,Yunnan,,0,0,174,2
2020-02-22,China,Zhejiang,,2,0,1205,1
2020-02-22,Israel,From Diamond Princess,,0,0,1,0
2020-02-22,Italy,,,42,1,62,2
2020-02-22,Japan,,,17,0,122,1
2020-02-22,New Zealand,Cook Islands,,0,0,0,0
2020-02-22,South Korea,,,229,0,433,2
2020-02-22,United States,Lackland TX (From Diamond Princess),,0,0,2,0
2020-02-22,United States,Omaha NE (From Diamond Princess),,0,0,11,0
2020-02-22,United States,Travis CA (From Diamond Princess),,0,0,5,0
