tDate,Country,Province1,Province2,Confirmed,Deaths,AccConfirmed,AccDeaths
2020-02-11,China,Anhui,,30,1,860,4
2020-02-11,China,Beijing,,5,1,342,3
2020-02-11,China,Chongqing,,19,1,505,3
2020-02-11,China,Fujian,,6,0,267,0
2020-02-11,China,Gansu,,3,0,86,2
2020-02-11,China,Guangdong,,18,0,1177,1
2020-02-11,China,Guangxi,,5,0,215,1
2020-02-11,China,Guizhou,,18,0,127,1
2020-02-11,China,Hainan,,6,0,144,3
2020-02-11,China,Hebei,,21,0,239,2
2020-02-11,China,Heilongjiang,,29,1,360,8
2020-02-11,China,Henan,,32,1,1105,7
2020-02-11,China,Hubei,,1638,94,33366,1068
2020-02-11,China,Hunan,,33,0,912,1
2020-02-11,China,Jiangsu,,23,0,515,0
2020-02-11,China,Jiangxi,,33,0,804,1
2020-02-11,China,Jilin,,1,0,81,1
2020-02-11,China,Liaoning,,3,0,111,0
2020-02-11,China,Ningxia,,4,0,53,0
2020-02-11,China,Qinghai,,0,0,18,0
2020-02-11,China,Shaanxi,,6,0,219,0
2020-02-11,China,Shandong,,21,0,487,1
2020-02-11,China,Shanghai,,4,0,303,1
2020-02-11,China,Shanxi,,5,0,124,0
2020-02-11,China,Sichuan,,12,0,417,1
2020-02-11,China,Tianjin,,11,1,106,2
2020-02-11,China,Unknown,,0,0,0,0
2020-02-11,China,Xinjiang,,6,0,55,0
2020-02-11,China,Yunnan,,4,0,153,0
2020-02-11,China,Zhejiang,,25,0,1117,0
2020-02-11,Germany,,,2,0,16,0
2020-02-11,Japan,,,0,0,26,0
2020-02-11,New Zealand,Cook Islands,,0,0,0,0
2020-02-11,South Korea,,,1,0,28,0
2020-02-11,United States,San Diego County CA,,0,0,1,0
