tDate,Country,Province1,Province2,Confirmed,Deaths,AccConfirmed,AccDeaths
2020-02-21,Australia,From Diamond Princess,,0,0,4,0
2020-02-21,Australia,Queensland,,0,0,5,0
2020-02-21,Canada,British Columbia,,1,0,6,0
2020-02-21,Canada,Toronto ON,,0,0,2,0
2020-02-21,China,Anhui,,1,0,988,6
2020-02-21,China,Beijing,,1,0,396,4
2020-02-21,China,Chongqing,,5,0,572,6
2020-02-21,China,Fujian,,0,0,293,1
2020-02-21,China,Gansu,,0,0,91,2
2020-02-21,China,Guangdong,,1,0,1333,5
2020-02-21,China,Guangxi,,1,0,246,2
2020-02-21,China,Guizhou,,0,0,146,2
2020-02-21,China,Hainan,,0,0,168,4
2020-02-21,China,Hebei,,1,0,308,5
2020-02-21,China,Heilongjiang,,3,0,479,12
2020-02-21,China,Henan,,2,0,1267,19
2020-02-21,China,Hubei,,220,0,62662,2144
2020-02-21,China,Hunan,,1,0,1011,4
2020-02-21,China,Inner Mongolia,,0,0,75,0
2020-02-21,China,Jiangsu,,0,0,631,0
2020-02-21,China,Jiangxi,,0,0,934,1
2020-02-21,China,Jilin,,0,0,91,1
2020-02-21,China,Liaoning,,0,0,121,1
2020-02-21,China,Ningxia,,0,0,71,0
2020-02-21,China,Qinghai,,0,0,18,0
2020-02-21,China,Shaanxi,,0,0,245,1
2020-02-21,China,Shandong,,203,0,749,4
2020-02-21,China,Shanghai,,0,0,334,2
2020-02-21,China,Shanxi,,0,0,132,0
2020-02-21,China,Sichuan,,5,0,525,3
2020-02-21,China,Tianjin,,1,0,132,3
2020-02-21,China,Unknown,,0,0,0,0
2020-02-21,China,Xinjiang,,0,0,76,1
2020-02-21,China,Yunnan,,0,0,174,2
2020-02-21,China,Zhejiang,,28,0,1203,1
2020-02-21,Germany,,,0,0,16,0
2020-02-21,Israel,From Diamond Princess,,0,0,1,0
2020-02-21,Italy,,,0,0,20,1
2020-02-21,Japan,,,11,0,105,1
2020-02-21,New Zealand,Cook Islands,,0,0,0,0
2020-02-21,South Korea,,,100,1,204,2
2020-02-21,Taiwan,Taiwan,,2,0,26,1
2020-02-21,United States,Ashland NE,,0,0,11,0
2020-02-21,United States,Humboldt County CA,,0,0,1,0
2020-02-21,United States,Lackland TX,,0,0,2,0
2020-02-21,United States,Sacramento County CA,,0,0,1,0
2020-02-21,United States,San Diego County CA,,0,0,2,0
2020-02-21,United States,Santa Clara CA,,0,0,2,0
2020-02-21,United States,Travis CA,,0,0,5,0
