tDate,Country,Province1,Province2,Confirmed,Deaths,AccConfirmed,AccDeaths
2020-02-16,China,Anhui,,12,0,962,6
2020-02-16,China,Beijing,,5,0,380,4
2020-02-16,China,Chongqing,,7,0,551,5
2020-02-16,China,Fujian,,2,0,287,0
2020-02-16,China,Gansu,,0,0,90,2
2020-02-16,China,Guangdong,,22,0,1316,2
2020-02-16,China,Guangxi,,2,0,237,2
2020-02-16,China,Guizhou,,1,0,144,1
2020-02-16,China,Hainan,,0,0,162,4
2020-02-16,China,Hebei,,9,0,300,3
2020-02-16,China,Heilongjiang,,20,0,445,11
2020-02-16,China,Henan,,19,0,1231,13
2020-02-16,China,Hubei,,1933,100,58182,1696
2020-02-16,China,Hunan,,3,1,1004,3
2020-02-16,China,Inner Mongolia,,2,0,70,0
2020-02-16,China,Jiangsu,,13,0,617,0
2020-02-16,China,Jiangxi,,12,0,925,1
2020-02-16,China,Jilin,,1,0,89,1
2020-02-16,China,Liaoning,,2,0,121,1
2020-02-16,China,Shaanxi,,4,0,236,0
2020-02-16,China,Shandong,,5,0,537,2
2020-02-16,China,Shanghai,,2,0,328,1
2020-02-16,China,Shanxi,,1,0,129,0
2020-02-16,China,Sichuan,,11,2,481,3
2020-02-16,China,Tianjin,,2,0,124,3
2020-02-16,China,Unknown,,0,0,0,0
2020-02-16,China,Xinjiang,,1,0,71,1
2020-02-16,China,Yunnan,,3,0,171,0
2020-02-16,China,Zhejiang,,5,0,1167,0
2020-02-16,Japan,,,16,0,59,1
2020-02-16,New Zealand,Cook Islands,,0,0,0,0
2020-02-16,South Korea,,,1,0,29,0
2020-02-16,Taiwan,Taiwan,,2,1,20,1
