tDate,Country,Province1,Province2,Confirmed,Deaths,AccConfirmed,AccDeaths
2020-03-21,United States,Georgia,,87,1,507,14
2020-03-21,United States,Guam,,1,0,15,0
2020-03-21,United States,Hawaii,,11,0,37,0
2020-03-21,United States,Idaho,,13,0,36,0
2020-03-21,United States,Illinois,,168,1,753,6
2020-03-21,United States,Indiana,,42,2,128,4
2020-03-21,United States,Iowa,,23,0,68,0
2020-03-21,United States,Kansas,,13,1,57,2
2020-03-21,United States,Kentucky,,40,1,87,3
2020-03-21,United States,Louisiana,,47,2,585,16
2020-03-21,United States,Maine,,14,0,70,0
2020-03-21,United States,Maryland,,44,1,193,2
2020-03-21,United States,Massachusetts,,112,0,525,1
2020-03-21,United States,Michigan,,236,2,788,5
2020-03-21,United States,Minnesota,,23,1,138,1
2020-03-21,United States,Mississippi,,60,0,140,1
2020-03-21,United States,Missouri,,21,1,74,3
2020-03-21,United States,Montana,,6,0,21,0
2020-03-21,United States,Nebraska,,1,0,38,0
2020-03-21,United States,Nevada,,47,1,161,2
2020-03-21,United States,New Hampshire,,11,0,55,0
2020-03-21,United States,New Jersey,,437,5,1327,16
2020-03-21,United States,New York,,3400,18,11710,60
2020-03-21,United States,North Carolina,,81,0,253,0
2020-03-21,United States,North Dakota,,9,0,28,0
2020-03-21,United States,Ohio,,75,1,248,3
2020-03-21,United States,Oklahoma,,4,0,53,1
2020-03-21,United States,Oregon,,0,2,114,5
2020-03-21,United States,Pennsylvania,,93,1,396,2
2020-03-21,United States,Puerto Rico,,7,1,21,1
2020-03-21,United States,Rhode Island,,12,0,66,0
2020-03-21,United States,South Carolina,,45,2,171,3
2020-03-21,United States,Tennessee,,138,1,371,1
2020-03-21,United States,Texas,,187,0,581,5
2020-03-21,United States,United States Virgin Islands,,3,0,6,0
2020-03-21,United States,US,,0,0,1,0
2020-03-21,United States,Utah,,58,0,136,0
2020-03-21,United States,Virginia,,34,0,156,2
2020-03-21,United States,Washington,,269,11,1793,94
2020-03-21,United States,West Virginia,,1,0,8,0
2020-03-21,United States,Wisconsin,,75,1,282,4
2020-03-21,United States,Wyoming,,4,0,23,0
