tDate,Country,Province1,Province2,Confirmed,Deaths,AccConfirmed,AccDeaths
2020-02-14,China,Anhui,,24,1,934,6
2020-02-14,China,Beijing,,6,0,372,3
2020-02-14,China,Chongqing,,8,1,537,5
2020-02-14,China,Fujian,,2,0,281,0
2020-02-14,China,Guangdong,,20,0,1261,2
2020-02-14,China,Guangxi,,4,0,226,2
2020-02-14,China,Guizhou,,5,0,140,1
2020-02-14,China,Hainan,,2,0,159,4
2020-02-14,China,Hebei,,18,0,283,3
2020-02-14,China,Heilongjiang,,24,2,419,11
2020-02-14,China,Henan,,15,1,1184,11
2020-02-14,China,Hubei,,6200,147,54406,1457
2020-02-14,China,Hunan,,20,0,988,2
2020-02-14,China,Inner Mongolia,,4,0,65,0
2020-02-14,China,Jiangsu,,23,0,593,0
2020-02-14,China,Jiangxi,,28,0,900,1
2020-02-14,China,Jilin,,2,0,86,1
2020-02-14,China,Liaoning,,2,0,119,1
2020-02-14,China,Ningxia,,3,0,67,0
2020-02-14,China,Shaanxi,,1,0,230,0
2020-02-14,China,Shandong,,14,0,523,2
2020-02-14,China,Shanghai,,3,0,318,1
2020-02-14,China,Shanxi,,1,0,127,0
2020-02-14,China,Sichuan,,12,0,463,1
2020-02-14,China,Tianjin,,1,0,120,3
2020-02-14,China,Unknown,,0,0,0,0
2020-02-14,China,Xinjiang,,2,0,65,1
2020-02-14,China,Yunnan,,6,0,162,0
2020-02-14,China,Zhejiang,,10,0,1155,0
2020-02-14,Japan,,,1,0,29,1
2020-02-14,New Zealand,Cook Islands,,0,0,0,0
2020-02-14,Taiwan,Taiwan,,0,0,18,0
