tDate,Country,Province1,Province2,Confirmed,Deaths,AccConfirmed,AccDeaths
2020-01-28,Australia,New South Wales,,0,0,4,0
2020-01-28,Australia,Victoria,,0,0,1,0
2020-01-28,Canada,British Columbia,,0,0,1,0
2020-01-28,Canada,Ontario,,0,0,1,0
2020-01-28,China,Anhui,,36,0,106,0
2020-01-28,China,Beijing,,11,0,91,1
2020-01-28,China,Chongqing,,22,0,132,0
2020-01-28,China,Fujian,,21,0,80,0
2020-01-28,China,Gansu,,5,0,19,0
2020-01-28,China,Guangdong,,56,0,207,0
2020-01-28,China,Guangxi,,5,0,51,0
2020-01-28,China,Guizhou,,2,0,9,0
2020-01-28,China,Hainan,,7,0,40,1
2020-01-28,China,Hebei,,15,0,33,1
2020-01-28,China,Heilongjiang,,12,0,33,1
2020-01-28,China,Henan,,40,0,168,1
2020-01-28,China,Hubei,,2131,49,3554,125
2020-01-28,China,Hunan,,43,0,143,0
2020-01-28,China,Inner Mongolia,,4,0,15,0
2020-01-28,China,Jiangsu,,23,0,70,0
2020-01-28,China,Jiangxi,,37,0,109,0
2020-01-28,China,Jilin,,2,0,8,0
2020-01-28,China,Liaoning,,7,0,34,0
2020-01-28,China,Ningxia,,4,0,11,0
2020-01-28,China,Qinghai,,0,0,6,0
2020-01-28,China,Shaanxi,,11,0,46,0
2020-01-28,China,Shandong,,20,0,95,0
2020-01-28,China,Shanghai,,13,0,66,1
2020-01-28,China,Shanxi,,14,0,27,0
2020-01-28,China,Sichuan,,21,0,90,0
2020-01-28,China,Tianjin,,1,0,24,0
2020-01-28,China,Unknown,,0,0,0,0
2020-01-28,China,Xinjiang,,5,0,10,0
2020-01-28,China,Yunnan,,18,0,44,0
2020-01-28,China,Zhejiang,,45,0,173,0
2020-01-28,France,,,1,0,4,0
2020-01-28,Germany,Bavaria,,0,0,4,0
2020-01-28,Japan,,,3,0,7,0
2020-01-28,New Zealand,Cook Islands,,0,0,0,0
2020-01-28,South Korea,,,0,0,4,0
2020-01-28,Taiwan,Taiwan,,3,0,8,0
2020-01-28,United States,Arizona,,0,0,1,0
2020-01-28,United States,California,,0,0,2,0
2020-01-28,United States,Illinois,,0,0,1,0
2020-01-28,United States,Washington,,0,0,1,0
